subject,stimulus_index,stimulus_label,root_area_id,node,n_neurons,n_frames,n_windows,FCV_raw,FCS_raw,FCV_z,FCS_z
12,10,OMR forward,19,OG,4,150,27,0.24673861302415728,0.19124056969869022,-0.3408096356713506,-1.6003138025494816
12,10,OMR forward,20,OB,223,150,27,0.49190437903159995,0.09510601693558753,2.7684586557796895,-2.0601078161235384
12,10,OMR forward,21,OE,24,150,27,0.504729160042518,0.1271769171575961,2.931106506625392,-1.9067185558817195
12,10,OMR forward,22,P,933,150,27,0.2614364629383387,0.6055460902304647,-0.1544069439950445,0.381233858057175
12,10,OMR forward,24,PT,379,150,27,0.2534787919851525,0.5766129688153244,-0.2553285953800579,0.24285202095147676
12,10,OMR forward,25,PO,425,150,27,0.22480363640400608,0.6818047141718943,-0.6189958130868614,0.7459649330336027
12,10,OMR forward,26,PrT,407,150,27,0.20182171458290607,0.7046017222174216,-0.9104596742883626,0.8549988602269076
12,10,OMR forward,28,SP,679,150,27,0.21633825768995402,0.6727426829684992,-0.7263563717789245,0.7026228923376837
12,10,OMR forward,29,TeO,6182,150,27,0.3423458360885283,0.20303076789454413,0.8717108232360771,-1.543923437238645
12,10,OMR forward,30,Th,1186,150,27,0.22344769658824218,0.6570617210099763,-0.6361922624236854,0.6276237143274792
12,10,OMR forward,31,TL,101,150,27,0.27584616592495315,0.332028845117387,0.028341378966765158,-0.9269491864114051
12,10,OMR forward,32,TS,404,150,27,0.3138037817151837,0.3934907566448301,0.5097316363327236,-0.6329880853203622
12,10,OMR forward,33,TG,6,150,27,0.2904170993660998,0.19640441406273276,0.21313447656435328,-1.575616077773399
12,10,OMR forward,34,VR,92,150,27,0.23061457856484177,0.6345590879627498,-0.5452996421312725,0.5199977290039218
12,10,OMR forward,35,NX,381,150,27,0.20223212711482566,0.6641207156800658,-0.9052546952544098,0.6613855969999501
12,10,OMR forward,36,rMON,1120,150,27,0.3309749908632485,0.2373790364990881,0.7275022370141055,-1.3796419398261497
12,10,OMR forward,37,rCb,1685,150,27,0.20170692244846827,0.7061580520473093,-0.9119155037441954,0.8624425016478282
12,10,OMR forward,38,rMOS1,1483,150,27,0.19874012918631942,0.7100310725303621,-0.9495412961519738,0.8809664514803683
12,10,OMR forward,39,rMOS2,554,150,27,0.22698598368767472,0.6712781658500901,-0.5913186079021896,0.6956183743525578
12,10,OMR forward,40,rMOS3,1496,150,27,0.2025602533571099,0.705966021169633,-0.901093296469653,0.8615240530209906
12,10,OMR forward,41,rMOS4,1113,150,27,0.20341770017954713,0.7004120568190275,-0.8902188898996565,0.834960455577468
12,10,OMR forward,42,rMOS5,1530,150,27,0.232249111784147,0.6615976007560948,-0.5245699848350133,0.6493179989901062
12,10,OMR forward,43,rIPN,30,150,27,0.23541446291848256,0.625736201705132,-0.4844260199023263,0.47779947492045866
12,10,OMR forward,44,rIO,4,150,27,0.3623255453850727,0.32165707148563943,1.1250996939574045,-0.9765554860087453
12,10,OMR forward,45,rHc,0,150,27,,,,
12,10,OMR forward,46,rRa,201,150,27,0.4117927185509117,0.07460546824563344,1.7524577280623443,-2.158158197507766
12,10,OMR forward,47,rT,1437,150,27,0.20741375398404763,0.7042601656942923,-0.8395396960317472,0.8533652577383309
12,10,OMR forward,48,raRF,208,150,27,0.2161764654500332,0.6753705820223811,-0.7284082711512594,0.7151916537093557
12,10,OMR forward,49,rimRF,436,150,27,0.20530975394569315,0.686921929578046,-0.86622327714914,0.7704396400176305
12,10,OMR forward,50,rpRF,535,150,27,0.19661052153063271,0.6845865817650478,-0.9765496410154938,0.7592700978169625
12,10,OMR forward,52,rHb,260,150,27,0.21449825213028467,0.6732090241116919,-0.749691893030288,0.7048533168807894
12,10,OMR forward,53,rHi,27,150,27,0.22881215424563747,0.5975351516123746,-0.5681585464338904,0.3429190012877912
12,10,OMR forward,54,rHR,0,150,27,,,,
12,10,OMR forward,55,rOG,0,150,27,,,,
12,10,OMR forward,56,rOB,168,150,27,0.5115238891618874,0.28024428080518166,3.017279368945872,-1.1746253026665725
12,10,OMR forward,57,rOE,35,150,27,0.3908716338601128,0.295270646372222,1.487130042589781,-1.102756939680312
12,10,OMR forward,58,rP,976,150,27,0.31804479077900033,0.57853998432942,0.5635174287809287,0.2520685843199969
12,10,OMR forward,60,rPT,407,150,27,0.2872965282083921,0.5725198355306401,0.17355842518537462,0.2232753117770322
12,10,OMR forward,61,rPO,382,150,27,0.20759860536601046,0.689260100587973,-0.8371953534674166,0.7816226850537489
12,10,OMR forward,62,rPrT,577,150,27,0.20571861287332874,0.6983864841324104,-0.8610380014066229,0.8252725112473925
12,10,OMR forward,64,rSP,658,150,27,0.22283577659199352,0.6776897565158378,-0.643952821625018,0.7262838418755894
12,10,OMR forward,65,rTeO,7358,150,27,0.3370009570060207,0.5710710243447915,0.8039254088060035,0.2163459123997461
12,10,OMR forward,66,rTh,1297,150,27,0.33544729498722015,0.5588768300594021,0.7842213851596449,0.15802330755445732
12,10,OMR forward,67,rTL,74,150,27,0.3367813424007598,0.3166701776635205,0.8011401882607483,-1.0004068886505204
12,10,OMR forward,68,rTS,130,150,27,0.25962969664521574,0.36747513315505537,-0.17732091455771798,-0.7574160625271805
12,10,OMR forward,69,rTG,2,150,27,0.24875771417413503,-0.05353243360744754,-0.3152027685907829,-2.771018386592658
12,10,OMR forward,70,rVR,71,150,27,0.21468090942661988,0.6168610293192517,-0.7473753765404614,0.43535114583194207
12,10,OMR forward,71,rNX,484,150,27,0.22423753904270596,0.6322923527614226,-0.6261752354182448,0.5091563483975529
12,11,OMR rightward,0,MON,863,150,27,0.28766532467291844,0.20137534716790684,0.7137319663416007,-1.960766230822651
12,11,OMR rightward,1,Cb,1625,150,27,0.15145211224639682,0.7554627482813506,-0.7642087282658354,0.6778825469556383
12,11,OMR rightward,2,MOS1,1419,150,27,0.148991397213211,0.7689747096582906,-0.7909079802737081,0.7422285694441564
12,11,OMR rightward,3,MOS2,558,150,27,0.15085348654399855,0.7602639109500297,-0.7707039372888926,0.7007464164140794
12,11,OMR rightward,4,MOS3,1297,150,27,0.1749119051409939,0.7385496654669069,-0.5096652666710886,0.597339865048208
12,11,OMR rightward,5,MOS4,882,150,27,0.1561723060651344,0.7565862247763112,-0.7129936779276755,0.6832327135075816
12,11,OMR rightward,6,MOS5,1182,150,27,0.1868423350838313,0.6798708105125653,-0.38021770719741366,0.31790220125082685
12,11,OMR rightward,7,IPN,24,150,27,0.20097951056610242,0.6810156997679824,-0.2268265156980874,0.32335433863642205
12,11,OMR rightward,8,IO,1,150,27,0.30094261635424147,0.5125637443535853,0.8577932460106745,-0.4788395848770234
12,11,OMR rightward,9,Hc,0,150,27,,,,
12,11,OMR rightward,10,Ra,254,150,27,0.30054905275330296,0.4278832399706846,0.8535230019471111,-0.8821010720405665
12,11,OMR rightward,11,T,1266,150,27,0.14867808374223965,0.7707420502925763,-0.7943074943198736,0.7506449153044025
12,11,OMR rightward,12,aRF,264,150,27,0.1753031431321372,0.744551635935842,-0.5054202559405834,0.6259221645379491
12,11,OMR rightward,13,imRF,382,150,27,0.16511542141268923,0.7369418234813402,-0.6159590814060677,0.5896830760983944
12,11,OMR rightward,14,pRF,485,150,27,0.16145315983596709,0.7410812825589844,-0.6556953545774724,0.6093958120565487
12,11,OMR rightward,16,Hb,309,150,27,0.15157709685387644,0.7347498304521871,-0.7628526201886302,0.5792444707165532
12,11,OMR rightward,17,Hi,35,150,27,0.17628173932840252,0.6999572109094129,-0.494802290794003,0.41355670584811854
12,11,OMR rightward,18,HR,0,150,27,,,,
12,11,OMR rightward,19,OG,4,150,27,0.3481966580084821,0.10470538182026382,1.3705090824656048,-2.4211233611234775
12,11,OMR rightward,20,OB,223,150,27,0.4855392895295462,0.3859165658921311,2.860704200938064,-1.0819527796272603
12,11,OMR rightward,21,OE,24,150,27,0.46822936483590394,0.095811890553044,2.6728880436829483,-2.463475524004775
12,11,OMR rightward,22,P,933,150,27,0.20452384519286682,0.6701963207571441,-0.18836977360321092,0.2718308043602411
12,11,OMR rightward,24,PT,379,150,27,0.15532751415306684,0.7486050186829983,-0.7221598397344343,0.6452249918719748
12,11,OMR rightward,25,PO,425,150,27,0.16551257627490332,0.7412301274838876,-0.6116498714368509,0.6101046343080294
12,11,OMR rightward,26,PrT,407,150,27,0.15037902042633325,0.7671975573119669,-0.7758519898971389,0.7337654987135646
12,11,OMR rightward,28,SP,679,150,27,0.3339771127796093,0.6457709068765681,1.2162241626829606,0.15551325526383944
12,11,OMR rightward,29,TeO,6182,150,27,0.25315626100135413,0.5416031624729103,0.33930169908308117,-0.34054944333261855
12,11,OMR rightward,30,Th,1186,150,27,0.15702378390627234,0.7425813191615377,-0.7037549724485498,0.6165392153174712
12,11,OMR rightward,31,TL,101,150,27,0.22551070600005743,0.5923209254694582,0.03934187849324603,-0.09902371458736123
12,11,OMR rightward,32,TS,404,150,27,0.3030670320890401,0.4653436116462186,0.8808435831313631,-0.7037090643209563
12,11,OMR rightward,33,TG,6,150,27,0.2247102060278269,0.1276878828222255,0.030656293123692963,-2.3116771833954646
12,11,OMR rightward,34,VR,92,150,27,0.26706732943046,0.5429264711856187,0.49023958367291126,-0.3342476452581729
12,11,OMR rightward,35,NX,381,150,27,0.16232891262249444,0.734671253981581,-0.6461932610685712,0.5788702775699296
12,11,OMR rightward,36,rMON,1120,150,27,0.32513835571285105,0.4047724112699511,1.1203218744540724,-0.992158365857555
12,11,OMR rightward,37,rCb,1685,150,27,0.1449588722301467,0.7674768889572786,-0.8346616857206511,0.7350957186445995
12,11,OMR rightward,38,rMOS1,1483,150,27,0.14819313602295156,0.7721299883267176,-0.799569274409522,0.7572544880722724
12,11,OMR rightward,39,rMOS2,554,150,27,0.1549249729781968,0.7623832179688746,-0.7265274922770718,0.7108388799203329
12,11,OMR rightward,40,rMOS3,1496,150,27,0.14568937509060345,0.7683768920450452,-0.8267355830631826,0.7393816707214017
12,11,OMR rightward,41,rMOS4,1113,150,27,0.14958663541113895,0.7628968586740901,-0.7844495263540704,0.7132849153586236
12,11,OMR rightward,42,rMOS5,1530,150,27,0.1607077723704141,0.7270492245306045,-0.6637829581877708,0.5425730099284092
12,11,OMR rightward,43,rIPN,30,150,27,0.16121529839353108,0.7447101648741835,-0.6582761989698168,0.6266771035395522
12,11,OMR rightward,44,rIO,4,150,27,0.38587203862755615,0.2716595895147735,1.7792945241259777,-1.6260619408623336
12,11,OMR rightward,45,rHc,0,150,27,,,,
12,11,OMR rightward,46,rRa,201,150,27,0.22683325618982225,0.6723640517936259,0.053691813505377294,0.28215387042972884
12,11,OMR rightward,47,rT,1437,150,27,0.1455961075679804,0.7716054328205196,-0.8277475544036589,0.7547564746857112
12,11,OMR rightward,48,raRF,208,150,27,0.14682233652585214,0.7675279463669554,-0.814442724090503,0.7353388618226786
12,11,OMR rightward,49,rimRF,436,150,27,0.1539402310965853,0.7575629899574968,-0.7372121393431779,0.6878842183899028
12,11,OMR rightward,50,rpRF,535,150,27,0.18582657697297175,0.7108232329909386,-0.3912388865762255,0.46530236154632426
12,11,OMR rightward,52,rHb,260,150,27,0.16591330070367505,0.7301517519053118,-0.6073019309540248,0.5573477188440862
12,11,OMR rightward,53,rHi,27,150,27,0.18041685014174866,0.7063233329351151,-0.4499355084981795,0.4438731506338164
12,11,OMR rightward,54,rHR,0,150,27,,,,
12,11,OMR rightward,55,rOG,0,150,27,,,,
12,11,OMR rightward,56,rOB,168,150,27,0.4586996195197289,0.26387891677791325,2.5694883942574758,-1.6631146920459068
12,11,OMR rightward,57,rOE,35,150,27,0.49130399045866646,0.0517092568824506,2.923252363070163,-2.673498997193058
12,11,OMR rightward,58,rP,976,150,27,0.36594912193471935,0.5944124783553308,1.5631268792178088,-0.08906342049860168
12,11,OMR rightward,60,rPT,407,150,27,0.14769556237888284,0.7518946224416084,-0.8049680483172291,0.6608905870823849
12,11,OMR rightward,61,rPO,382,150,27,0.17161871639380508,0.7435798304698783,-0.5453970255642954,0.621294278576546
12,11,OMR rightward,62,rPrT,577,150,27,0.14847496381723072,0.7629714791422173,-0.7965113862750556,0.713640269417614
12,11,OMR rightward,64,rSP,658,150,27,0.25126822489821393,0.685980272689137,0.3188161284103816,0.3469963926594366
12,11,OMR rightward,65,rTeO,7358,150,27,0.24961534503123667,0.6338899132775205,0.3008820500989932,0.09893415027801777
12,11,OMR rightward,66,rTh,1297,150,27,0.18292928049301932,0.7342378706004152,-0.422675134909143,0.5768064397589193
12,11,OMR rightward,67,rTL,74,150,27,0.2047395234679886,0.6421163492845411,-0.18602962102867873,0.13810969419361002
12,11,OMR rightward,68,rTS,130,150,27,0.20453259080077324,0.5547793460391807,-0.1882748820020679,-0.27780244603028603
12,11,OMR rightward,69,rTG,2,150,27,0.2754024154776899,-0.0009011440447324945,0.5806769402465319,-2.924037756648654
12,11,OMR rightward,70,rVR,71,150,27,0.27222373309387876,0.5441745311482346,0.5461875983789031,-0.32830419321733467
12,11,OMR rightward,71,rNX,484,150,27,0.18656589591570563,0.7223281826760518,-0.38321712765654675,0.5200906880161571
12,12,OMR leftward,0,MON,863,150,27,0.28168789522874393,0.45389369113941025,0.8268059531714295,-0.9392101270767581
12,12,OMR leftward,1,Cb,1625,150,27,0.14656704651647312,0.7772450303597599,-0.7502612133169501,0.6933600259759288
12,12,OMR leftward,2,MOS1,1419,150,27,0.1487624935468137,0.7730488847613157,-0.7246369853735082,0.6721740860061085
12,12,OMR leftward,3,MOS2,558,150,27,0.1482079081704547,0.7672555597203509,-0.7311098457529809,0.6429241389620768
12,12,OMR leftward,4,MOS3,1297,150,27,0.14887009212645222,0.776726086708497,-0.7233811452220743,0.6907399288450161
12,12,OMR leftward,5,MOS4,882,150,27,0.14813897377585036,0.7757647973211242,-0.7319144156724887,0.6858864701704518
12,12,OMR leftward,6,MOS5,1182,150,27,0.16344542817376218,0.7599661719639133,-0.5532646595737749,0.6061207135800092
12,12,OMR leftward,7,IPN,24,150,27,0.20344763838001995,0.6185778219269651,-0.08637762545224938,-0.10773561624452678
12,12,OMR leftward,8,IO,1,150,27,0.20675144134091392,0.6579284418324872,-0.047817186971967664,0.09094192044598266
12,12,OMR leftward,9,Hc,0,150,27,,,,
12,12,OMR leftward,10,Ra,254,150,27,0.1757727996006043,0.6981716209101577,-0.40938536254702235,0.29412590349232376
12,12,OMR leftward,11,T,1266,150,27,0.14480400025657233,0.7756261618083202,-0.770838662289391,0.6851865126539537
12,12,OMR leftward,12,aRF,264,150,27,0.1490853346800813,0.776186964837478,-0.7208689350976221,0.6880179538020003
12,12,OMR leftward,13,imRF,382,150,27,0.14301753703607253,0.7765431539818902,-0.7916894230420022,0.6898163189097833
12,12,OMR leftward,14,pRF,485,150,27,0.15179553000519627,0.767029969678629,-0.6892368065050124,0.6417851563005885
12,12,OMR leftward,16,Hb,309,150,27,0.19174576598702867,0.7102819787547809,-0.22295639115199012,0.3552699482567287
12,12,OMR leftward,17,Hi,35,150,27,0.16621107017532846,0.7296726777524193,-0.5209853833814008,0.4531717429630756
12,12,OMR leftward,18,HR,0,150,27,,,,
12,12,OMR leftward,19,OG,4,150,27,0.21186482582353855,0.2588010976354954,0.011863838229039261,-1.9242140735706572
12,12,OMR leftward,20,OB,223,150,27,0.49326870371185866,0.28422402485334247,3.296277905855248,-1.7958561323938487
12,12,OMR leftward,21,OE,24,150,27,0.33601827212542557,0.36804290731177824,1.460924628144748,-1.372662568099924
12,12,OMR leftward,22,P,933,150,27,0.16189820334835706,0.7416859748878722,-0.5713231419958184,0.5138257374397422
12,12,OMR leftward,24,PT,379,150,27,0.19527686796839835,0.7443188968963647,-0.18174302512141932,0.5271191102049345
12,12,OMR leftward,25,PO,425,150,27,0.16423330340946793,0.7583028132580206,-0.5440689493827687,0.5977225737003098
12,12,OMR leftward,26,PrT,407,150,27,0.14936145280495985,0.7778049133108769,-0.7176462138597947,0.6961868217374697
12,12,OMR leftward,28,SP,679,150,27,0.1888147061935883,0.7218199104114437,-0.2571663462203763,0.4135238676499404
12,12,OMR leftward,29,TeO,6182,150,27,0.2921858640677451,0.46814531192936454,0.9493333212910716,-0.8672550493881847
12,12,OMR leftward,30,Th,1186,150,27,0.19428975068471743,0.7495071789010662,-0.1932641950400701,0.5533142525133573
12,12,OMR leftward,31,TL,101,150,27,0.26634433967585347,0.5910609879744897,0.6477231697944441,-0.24666549334240692
12,12,OMR leftward,32,TS,404,150,27,0.33800947932364456,0.44767472543584197,1.4841650645682452,-0.9706090933373714
12,12,OMR leftward,33,TG,6,150,27,0.2126082857474536,0.3420476852435039,0.02054115373423641,-1.5039099715372142
12,12,OMR leftward,34,VR,92,150,27,0.17278125138181685,0.7292806777935745,-0.44430131014340557,0.45119257245971267
12,12,OMR leftward,35,NX,381,150,27,0.15732404085723045,0.7409068696393588,-0.6247106210391123,0.5098921091520828
12,12,OMR leftward,36,rMON,1120,150,27,0.2985996091428062,0.5103326453759854,1.0241915453808588,-0.6542552158699441
12,12,OMR leftward,37,rCb,1685,150,27,0.15267537472860496,0.7708691307329105,-0.6789676715926747,0.661168715264948
12,12,OMR leftward,38,rMOS1,1483,150,27,0.13853320215261145,0.7763260439354662,-0.8440284763830928,0.6887201509378976
12,12,OMR leftward,39,rMOS2,554,150,27,0.14500999169867404,0.7709472074254834,-0.7684344267993671,0.6615629170587333
12,12,OMR leftward,40,rMOS3,1496,150,27,0.2274456969194971,0.6641317378211812,0.19371645730966935,0.12226177180677104
12,12,OMR leftward,41,rMOS4,1113,150,27,0.13587320743384465,0.7741610468206717,-0.8750746870454644,0.6777892864498116
12,12,OMR leftward,42,rMOS5,1530,150,27,0.1745099175002074,0.7474494914521058,-0.4241251300563495,0.5429251843202775
12,12,OMR leftward,43,rIPN,30,150,27,0.1641101327943567,0.7392476164219974,-0.545506539028033,0.5015146974934447
12,12,OMR leftward,44,rIO,4,150,27,0.16491194848882582,0.7014396087510709,-0.5361481223412418,0.3106256632350174
12,12,OMR leftward,45,rHc,0,150,27,,,,
12,12,OMR leftward,46,rRa,201,150,27,0.3948945415202843,0.4685035816069092,2.1481008280639555,-0.8654461798665259
12,12,OMR leftward,47,rT,1437,150,27,0.13597768802754634,0.7809503676528616,-0.8738552385633651,0.7120679215000252
12,12,OMR leftward,48,raRF,208,150,27,0.14077720483707737,0.7507072735024173,-0.8178375296201776,0.5593734159970448
12,12,OMR leftward,49,rimRF,436,150,27,0.1335056002075156,0.7801463435837791,-0.9027082880431548,0.7080084804577056
12,12,OMR leftward,50,rpRF,535,150,27,0.14811314603050868,0.7599364372668075,-0.7322158650013745,0.6059705859228238
12,12,OMR leftward,52,rHb,260,150,27,0.23910781358902883,0.6642959914231175,0.32983121285297934,0.12309107261838709
12,12,OMR leftward,53,rHi,27,150,27,0.1763532902569717,0.7036095699920596,-0.4026101478904024,0.3215815911240469
12,12,OMR leftward,54,rHR,0,150,27,,,,
12,12,OMR leftward,55,rOG,0,150,27,,,,
12,12,OMR leftward,56,rOB,168,150,27,0.5324400337926521,-0.09724330330058271,3.753467296884346,-3.7218483853112287
12,12,OMR leftward,57,rOE,35,150,27,0.35264839808930015,0.18260929384809815,1.6550236578810138,-2.308899243177412
12,12,OMR leftward,58,rP,976,150,27,0.27029955589822535,0.6413017400782388,0.6938865983112932,0.006995284897344681
12,12,OMR leftward,60,rPT,407,150,27,0.1945973341314513,0.7300466470538904,-0.189674225324647,0.4550598783925186
12,12,OMR leftward,61,rPO,382,150,27,0.1735527974353887,0.763696739409349,-0.43529618650691265,0.6249559937432316
12,12,OMR leftward,62,rPrT,577,150,27,0.19433223968448832,0.732973112887234,-0.19276828336460186,0.46983532600614164
12,12,OMR leftward,64,rSP,658,150,27,0.16574396724064686,0.747223802108049,-0.5264371897360617,0.5417857002907458
12,12,OMR leftward,65,rTeO,7358,150,27,0.3482163050719608,0.535645629395665,1.6032943470967664,-0.5264523674423793
12,12,OMR leftward,66,rTh,1297,150,27,0.24030067047285006,0.6703118362811789,0.34375367888040936,0.15346450105182782
12,12,OMR leftward,67,rTL,74,150,27,0.2687596353434255,0.5958902124982094,0.675913367909619,-0.22228319810025784
12,12,OMR leftward,68,rTS,130,150,27,0.3329668773548174,0.43601378566543436,1.4253101796670908,-1.0294840689957818
12,12,OMR leftward,69,rTG,2,150,27,0.25618533084583656,-0.05751238735387236,0.5291519839073454,-3.5212507700842735
12,12,OMR leftward,70,rVR,71,150,27,0.15823272996484214,0.7285272628695372,-0.6141048280040818,0.44738865217655077
12,12,OMR leftward,71,rNX,484,150,27,0.15048475911727793,0.7448088620923741,-0.704535509479612,0.5295928978718366
13,10,OMR forward,0,MON,1012,50,7,0.2456096481578048,0.08249859050408491,0.7509442082542077,-1.3730128324614992
13,10,OMR forward,1,Cb,1875,50,7,0.22036743747177853,0.1706043106613658,0.24052842276899655,-0.7080462859412547
13,10,OMR forward,2,MOS1,1217,50,7,0.14152823289202568,0.44002170493608134,-1.3536574048170364,1.3253467096954286
13,10,OMR forward,3,MOS2,627,50,7,0.20810540424243296,0.2782309389328893,-0.0074187717240328304,0.10425179399696195
13,10,OMR forward,4,MOS3,1262,50,7,0.12024019279129847,0.45881506636399527,-1.784116996673168,1.4671871784404533
13,10,OMR forward,5,MOS4,967,50,7,0.21093770669009299,0.3025051932701399,0.04985243548264704,0.28745859427259307
13,10,OMR forward,6,MOS5,1257,50,7,0.21847376461386991,0.20789184765151153,0.2022369858087415,-0.4266234151410316
13,10,OMR forward,7,IPN,112,50,7,0.2618985239533256,0.22128983834270263,1.0803170764730892,-0.3255038103715847
13,10,OMR forward,8,IO,13,50,7,0.1295086175308556,0.4394899264135762,-1.5967027344084728,1.3213331799610069
13,10,OMR forward,9,Hc,71,50,7,0.217025894495452,0.30164526624640553,0.17296000317972204,0.2809684060962601
13,10,OMR forward,10,Ra,382,50,7,0.1893636840120018,0.3318259134500031,-0.38638993125306853,0.5087529438867238
13,10,OMR forward,11,T,1384,50,7,0.1689402788793613,0.41944399455850745,-0.7993659777144112,1.170039097651146
13,10,OMR forward,12,aRF,603,50,7,0.14878407579018363,0.40692987007147624,-1.2069390052962377,1.0755903589312241
13,10,OMR forward,13,imRF,814,50,7,0.20963279433064097,0.3250111987033856,0.023466162298271198,0.4573197642646811
13,10,OMR forward,14,pRF,953,50,7,0.17961067752379717,0.41037055074448175,-0.5836027875055965,1.1015584520439432
13,10,OMR forward,16,Hb,556,50,7,0.20602404287820855,0.3719970328061825,-0.04950540624322242,0.8119392802613172
13,10,OMR forward,17,Hi,480,50,7,0.1339136245157372,0.4253112205241388,-1.5076303021947262,1.2143212280401268
13,10,OMR forward,18,HR,382,50,7,0.1866823058319717,0.3170895479863597,-0.4406093404389926,0.39753212833551704
13,10,OMR forward,19,OG,66,50,7,0.15646493415175197,-0.0729450750723593,-1.051626485224814,-2.54620382723795
13,10,OMR forward,20,OB,254,50,7,0.2910973802093233,0.1004371534230073,1.6707391015703301,-1.2376238450899888
13,10,OMR forward,21,OE,53,50,7,0.30996176337977743,0.09969183687207,2.0521905946034518,-1.2432490255215933
13,10,OMR forward,22,P,1563,50,7,0.2898150231066522,0.29471224154859677,1.6448089120170533,0.22864229739399242
13,10,OMR forward,24,PT,420,50,7,0.22229294124378138,0.323200161906168,0.279463503870496,0.4436511978819645
13,10,OMR forward,25,PO,557,50,7,0.2871076451562078,0.1598733610122258,1.590063768639163,-0.78903674281889
13,10,OMR forward,26,PrT,541,50,7,0.19116182515551988,0.3920962798262791,-0.35003021476079865,0.963635751895077
13,10,OMR forward,28,SP,988,50,7,0.28789820755563905,0.2243579931369663,1.606049513037698,-0.3023473082274677
13,10,OMR forward,29,TeO,7514,50,7,0.2295620634618241,0.17980161260299032,0.4264504208588811,-0.6386308371087808
13,10,OMR forward,30,Th,901,50,7,0.20653566462989062,0.3853542975916407,-0.03916004380629905,0.912751511515846
13,10,OMR forward,31,TL,192,50,7,0.22187802635775725,0.2363058745446251,0.2710736243114623,-0.21217221603479866
13,10,OMR forward,32,TS,118,50,7,0.16802633626042965,0.3274181540180558,-0.8178465595276616,0.4754859487118159
13,10,OMR forward,33,TG,2,50,7,0.128996173767028,0.1651780105117161,-1.6070647185264433,-0.7490005856672376
13,10,OMR forward,34,VR,129,50,7,0.2536293903852065,0.18925250052646855,0.9131092055796675,-0.5673014808217377
13,10,OMR forward,35,NX,340,50,7,0.2646692990476984,0.12386084870032077,1.136344156025994,-1.0608365294935391
13,10,OMR forward,36,rMON,1179,50,7,0.2289411475221252,0.014713916103405018,0.4138950507677366,-1.884608910023263
13,10,OMR forward,37,rCb,1969,50,7,0.23723342032338468,0.253484515082897,0.5815708137172777,-0.08251864470872236
13,10,OMR forward,38,rMOS1,1455,50,7,0.1270443784281152,0.4554508211904763,-1.6465314341564274,1.441795972390622
13,10,OMR forward,39,rMOS2,648,50,7,0.22487204569191813,0.2993373250395074,0.33161486411062224,0.26354951784265784
13,10,OMR forward,40,rMOS3,1513,50,7,0.15257057791237177,0.4464244209620508,-1.1303731894500055,1.3736703821713854
13,10,OMR forward,41,rMOS4,1291,50,7,0.15437211033844123,0.3260328151240941,-1.093944898767908,0.46503028228705473
13,10,OMR forward,42,rMOS5,1685,50,7,0.20223345470802165,0.1666552095605763,-0.12615384493991558,-0.737851616584526
13,10,OMR forward,43,rIPN,121,50,7,0.21301107549189557,0.30982982783633656,0.09177745459986912,0.34274032789115755
13,10,OMR forward,44,rIO,36,50,7,0.15765687805087708,0.4079469429521068,-1.0275245161424056,1.0832665851715295
13,10,OMR forward,45,rHc,67,50,7,0.24658949640635353,0.2015334176580369,0.7707574496402392,-0.4746128445050246
13,10,OMR forward,46,rRa,231,50,7,0.17856606136054587,0.3051153075524621,-0.6047256830446796,0.3071580947958347
13,10,OMR forward,47,rT,1382,50,7,0.1910036437209707,0.4169525747138177,-0.3532287579537407,1.1512354280698986
13,10,OMR forward,48,raRF,704,50,7,0.20300045889617724,0.3310463124993195,-0.11064446463890232,0.5028690063748963
13,10,OMR forward,49,rimRF,777,50,7,0.22998175478375613,0.2627641103227432,0.43493688341201453,-0.012482097833776708
13,10,OMR forward,50,rpRF,1043,50,7,0.16826006882702882,0.4144727895621861,-0.8131203177155594,1.1325195698322155
13,10,OMR forward,52,rHb,466,50,7,0.25451019468703123,0.21598494601645699,0.9309197066156766,-0.36554180022681887
13,10,OMR forward,53,rHi,442,50,7,0.1417306866261705,0.43404010662613984,-1.3495636436554934,1.2802013688057265
13,10,OMR forward,54,rHR,315,50,7,0.1409574485292756,0.38378271508045847,-1.365199078107048,0.900890195438219
13,10,OMR forward,55,rOG,23,50,7,0.21892323715331422,0.05917892376702248,0.21132564615343538,-1.5490150060827539
13,10,OMR forward,56,rOB,138,50,7,0.28111730476197605,0.05647474618704876,1.468934746475577,-1.5694244371994008
13,10,OMR forward,57,rOE,55,50,7,0.2643575703779102,-0.008830025867966643,1.1300407765071667,-2.062303772016651
13,10,OMR forward,58,rP,1354,50,7,0.3120819083310411,0.2810818366432362,2.095061461347339,0.12576857635283714
13,10,OMR forward,60,rPT,499,50,7,0.1941145922646402,0.3166663350956235,-0.29032312483499934,0.39433798368868445
13,10,OMR forward,61,rPO,624,50,7,0.29041056619191835,0.18183483373626985,1.656851224611516,-0.623285363138472
13,10,OMR forward,62,rPrT,493,50,7,0.18040242136052642,0.43285855606562884,-0.5675931535890651,1.2712837685141736
13,10,OMR forward,64,rSP,1066,50,7,0.24764485235878203,0.20430528813119386,0.79209751149637,-0.4536925100177035
13,10,OMR forward,65,rTeO,7228,50,7,0.20932089560247036,0.24973569578673288,0.017159344075762223,-0.1108123742923253
13,10,OMR forward,66,rTh,1300,50,7,0.22324987088064688,0.38537468060247904,0.2988133143260902,0.9129053496582579
