subset_fraction,n_morphologies,iteration,sampling_attempts,metric,n_regions,full_reproducibility_r,full_reproducibility_p,fcv_pearson_r,fcv_pearson_p,fcv_spearman_rho,fcv_spearman_p
0.3,857,151,1,OO_fraction,42,0.5672989630661949,8.943908773407987e-05,0.5411880396071733,0.00021499630533371975,0.34714198997011253,0.02429708403608158
0.3,857,152,1,DCApost,42,0.9140916660468785,2.8520292157128494e-17,0.3158039543072968,0.041615399587619034,0.3360343570213111,0.029574946641066593
0.3,857,152,1,OO_fraction,42,0.8195697565787939,3.200731125411204e-11,0.5688259222351826,8.477223868210999e-05,0.4533668260270643,0.0025677709344055833
0.3,857,153,2,DCApost,42,0.8790103768016341,1.926435499932714e-14,0.29427987762938734,0.058527729921758906,0.21756745806660724,0.166330521080193
0.3,857,153,2,OO_fraction,42,0.6497022970743057,3.229539702196091e-06,0.47582421195038044,0.0014479829501047822,0.3127890088641398,0.0437110586431195
0.3,857,154,1,DCApost,42,0.8370994385867078,4.922768360998384e-12,-0.015210149914101852,0.9238353429957806,-0.11336196418442591,0.47472803829965526
0.3,857,154,1,OO_fraction,42,0.7350422439528869,2.9730802616171914e-08,0.14378325838347836,0.363649134058419,0.11556244169857381,0.4661389382871608
0.3,857,155,2,DCApost,42,0.9696634171430047,4.346040536528652e-26,0.27000203055899696,0.08375783879876128,0.28190584231423715,0.07049696576692666
0.3,857,155,2,OO_fraction,42,0.9031825910058275,2.8105544002488813e-16,0.3557639836399547,0.020763569329671282,0.224069492219761,0.15371700610586406
0.3,857,156,4,DCApost,42,0.930745924816365,4.47910957695005e-19,0.32885790863569486,0.03346438933080204,0.2981119844421036,0.05516999063643044
0.3,857,156,4,OO_fraction,42,0.8412287894238137,3.066872909670069e-12,0.5629329099581661,0.00010409899085459881,0.4453006086785044,0.003125548369763436
0.3,857,157,1,DCApost,42,0.8979856158208193,7.613127106655864e-16,0.35908001987146576,0.019524526621033052,0.33862733976176973,0.028265007141569383
0.3,857,157,1,OO_fraction,42,0.8276650866890215,1.3838916260429325e-11,0.2756432688911717,0.07725007514216017,0.22293568565337385,0.15586458431052477
0.3,857,158,1,DCApost,42,0.9150753886511258,2.2863417661600906e-17,0.3130267467980913,0.043542756419714626,0.33214488291062316,0.03163369439818695
0.3,857,158,1,OO_fraction,42,0.7963369097837212,2.86628201026321e-10,0.5159475387660013,0.0004700057916497851,0.39445528531933827,0.009738666168950614
0.3,857,159,1,DCApost,42,0.9520240239978301,3.5372466904246106e-22,0.32135118834672505,0.03797352697418563,0.29454663317397295,0.058288831368383344
0.3,857,159,1,OO_fraction,42,0.7157597253468879,9.929045631641736e-08,0.479518195895676,0.0013128435396820878,0.3782425732223659,0.013517228914023313
0.3,857,160,1,DCApost,42,0.9648971010397305,7.7020803598066145e-25,0.12644075557052006,0.42492242947974257,0.05728871242200795,0.7185742126726403
0.3,857,160,1,OO_fraction,42,0.6537093775641464,2.678384514627922e-06,0.2805964126746421,0.07186897851958622,0.14531161549179222,0.3585176225004282
0.3,857,161,1,DCApost,42,0.929733981809271,5.930415503085357e-19,0.22110012596988468,0.15938766727630757,0.13426788752937363,0.3965808291608345
0.3,857,161,1,OO_fraction,42,0.7533447689710975,8.56621438345243e-09,0.05603186207771374,0.7245035364587664,-0.06456607289414652,0.6845717707567083
0.3,857,162,1,DCApost,42,0.9326317615845873,2.624441557746484e-19,0.11714334780959539,0.4600198309285064,-0.034113929179158904,0.8301775514236108
0.3,857,162,1,OO_fraction,42,0.6644003543087712,1.6035897490832487e-06,0.32880686275830734,0.03349349244146897,0.22812431473550043,0.146213655139551
0.3,857,163,2,DCApost,42,0.902408603458687,3.2716854676688426e-16,0.13368029089552994,0.39866955549497507,0.1464224941252735,0.35481544829431155
0.3,857,163,2,OO_fraction,42,0.4458294415094605,0.003085970440107849,0.48885364828992967,0.0010198729734536617,0.3274583690544879,0.03426989082676193
0.3,857,164,1,DCApost,42,0.8632904266315397,1.9061630645247387e-13,0.24984589415354025,0.11054566325214862,0.13394376468681632,0.39773219991740183
0.3,857,164,1,OO_fraction,42,0.46210619136604947,0.0020640364683113133,0.31950798995181023,0.03915352334060762,0.13732167146135615,0.38582830295361237
0.3,857,165,2,DCApost,42,0.9401624995094697,2.6295162489917527e-20,0.2324127247889911,0.13857512306239805,0.17948302406612107,0.25539400986586946
0.3,857,165,2,OO_fraction,42,0.6345176088752763,6.406858716646646e-06,0.4224421237043137,0.005321519176528104,0.24936122841939126,0.11126163503538833
0.3,857,166,1,DCApost,42,0.9195836693682334,8.012392046651191e-18,0.2984131045360847,0.05491283121961859,0.28028522810145046,0.07219810949582128
0.3,857,166,1,OO_fraction,42,0.7876819356327538,6.043216268465587e-10,0.5105811062722261,0.0005507687803293125,0.3357652675282982,0.02971371654419894
0.3,857,167,1,DCApost,42,0.9295049456558283,6.315699730878695e-19,0.18366481082508432,0.24430258108857933,0.09423871647354347,0.5527602288125204
0.3,857,167,1,OO_fraction,42,0.782372737195389,9.390430534379312e-10,0.37371146878231953,0.014773156434777425,0.2240862335944258,0.15368545869972963
0.3,857,168,1,DCApost,42,0.916428816129459,1.6793106639295833e-17,0.1939891223222335,0.21832772538656536,0.1922858763471356,0.2224757823140918
0.3,857,168,1,OO_fraction,42,0.6275268013018682,8.67567028352619e-06,0.7363610866944863,2.7273957555473833e-08,0.532701198342192,0.0002815969774411803
0.3,857,169,1,DCApost,42,0.8296680512970741,1.1171007325483976e-11,0.44210865696831464,0.0033740176137252425,0.4292196742565432,0.0045618111608384535
0.3,857,169,1,OO_fraction,42,0.8547475664266004,5.899101406322097e-13,0.28157145692202323,0.0708453520542838,0.21320256787757932,0.1752077759425834
0.3,857,170,2,DCApost,42,0.8997634884863961,5.447239165999784e-16,0.3286803096880454,0.033565734762146554,0.3065391783485941,0.04832843466361066
0.3,857,170,2,OO_fraction,42,0.8535409760958912,6.879595207995076e-13,0.5703984138817675,8.019841067278628e-05,0.3982652726621268,0.00899568506692802
0.3,857,171,4,DCApost,42,0.9360714814868943,9.500760874408003e-20,0.36624624881364637,0.017057799841460018,0.36779839559192934,0.01655970319194267
0.3,857,171,4,OO_fraction,42,0.7300379380286075,4.105501890119031e-08,0.4934085538451766,0.0008993014613070682,0.38602467502891263,0.01157163792075241
0.3,857,172,1,DCApost,42,0.9038783119962709,2.44911895618933e-16,0.2987615804910276,0.05461643028599304,0.3326310671744591,0.03137006139498962
0.3,857,172,1,OO_fraction,42,0.840224132579293,3.4453169260280473e-12,0.5960335417399877,3.1155000490270675e-05,0.47076489407734806,0.001653029008554678
0.3,857,173,2,DCApost,42,0.8720682936919074,5.5010122528182344e-14,0.16195932359693538,0.30549268759822734,0.1559841179807147,0.3239170514233266
0.3,857,173,2,OO_fraction,42,0.8946774944380519,1.3967428476654434e-15,0.3207601131695085,0.038348715970666414,0.20614463431300395,0.1902730206138748
0.3,857,174,2,DCApost,42,0.9229458166992885,3.519685210813816e-18,0.14847765129911653,0.34802780177250736,0.0021878291872619725,0.9890287466122067
0.3,857,174,2,OO_fraction,42,0.5987841654429966,2.801328733958815e-05,0.40243044131436045,0.008239647985803854,0.2422350970902737,0.12219940659759403
0.3,857,175,1,DCApost,42,0.9199736719896446,7.296683094945348e-18,0.1266457160483517,0.4241660802505388,0.05307511546876267,0.738514586258374
0.3,857,175,1,OO_fraction,42,0.8060673052434231,1.1860689923192515e-10,0.13589688499958355,0.39082356459070255,0.07295012832705262,0.6461509619836936
0.3,857,176,4,DCApost,42,0.9233187600022867,3.205387263408481e-18,0.19787920050022256,0.20905520428949498,0.12503038651648976,0.4301475094576793
0.3,857,176,4,OO_fraction,42,0.815219220959967,4.9381140521201845e-11,0.5725412781961778,7.432636836569287e-05,0.4135193036203117,0.006487639722848399
0.3,857,177,2,DCApost,42,0.9043856855241523,2.2137317216555478e-16,0.2879130922784386,0.0644654263344307,0.185317235232153,0.24001089452618418
0.3,857,177,2,OO_fraction,42,0.7447744907359953,1.5541176806161e-08,0.5019192549918458,0.0007075646443703329,0.3707847256577586,0.01563586912960394
0.3,857,178,1,DCApost,42,0.9527636516148301,2.610273630563049e-22,0.19839960520742447,0.20783589028306354,0.17267644437241714,0.2741572140854587
0.3,857,178,1,OO_fraction,42,0.5243098941118413,0.0003651733695086148,0.5732052091819091,7.25879833768658e-05,0.45930613370722784,0.002214996011806685
0.3,857,179,5,DCApost,42,0.9252808353237222,1.944119893257339e-18,0.3362399592789007,0.029469278845693257,0.29697755449315294,0.056147486985754516
0.3,857,179,5,OO_fraction,42,0.8111067007406185,7.36380177157918e-11,0.17387473525938138,0.2707899785253852,0.12821348794768084,0.41840576239318195
0.3,857,180,7,DCApost,42,0.948185575847992,1.5913617326995548e-21,0.24686326887519178,0.11500768938938713,0.15128433676363343,0.33888733034086616
0.3,857,180,7,OO_fraction,42,0.8986711127789473,6.696139177879205e-16,0.33472724281285837,0.030254082184631402,0.24645433503097608,0.1156299272216591
0.3,857,181,1,DCApost,42,0.9045003892080704,2.1635647923584994e-16,0.4069847974193722,0.0074761723786765984,0.36115387731950416,0.01878166133822209
0.3,857,181,1,OO_fraction,42,0.8165037378838501,4.349872745869331e-11,0.5062883779040656,0.0006240905947129895,0.30046234841629194,0.05318818565860514
0.3,857,182,1,DCApost,42,0.8706916096438552,6.7246185597966e-14,0.3474729179097017,0.02415276563269564,0.27299246414391054,0.08025686914429642
0.3,857,182,1,OO_fraction,42,0.5402322447473166,0.00022171030235259307,0.5238207314175993,0.0003706710563552235,0.41421509580510313,0.006389368494594565
0.3,857,183,6,DCApost,42,0.9079425539319956,1.0726169705702828e-16,0.32007272180388974,0.03878884831881582,0.341868568187343,0.02669555510483637
0.3,857,183,6,OO_fraction,42,0.6268260876896613,8.93968664745852e-06,0.5643348550055748,9.917004555006577e-05,0.36566389446938197,0.017247915137633976
0.3,857,184,1,DCApost,42,0.956913207278432,4.31211992179531e-23,0.14299892873664485,0.3662996165830039,0.04497204440482944,0.777330453495037
0.3,857,184,1,OO_fraction,42,0.8179625854370336,3.761796804631891e-11,0.13196051355471725,0.40481933650023494,0.05425352526059359,0.7329201830118044
0.3,857,185,1,DCApost,42,0.8906347628972895,2.8548165840413564e-15,0.27449277650059484,0.07854404239353749,0.1637630662020906,0.300065032929542
0.3,857,185,1,OO_fraction,42,0.6024515326682751,2.4274423769790063e-05,0.6154199608657002,1.4416204290808475e-05,0.45032858859802133,0.0027666399174852553
0.3,857,186,5,DCApost,42,0.9303107295003109,5.056353899537364e-19,0.35934931703255396,0.01942669039434903,0.39810388137103964,0.009026140502155167
0.3,857,186,5,OO_fraction,42,0.8475751292656175,1.4428095431876787e-12,0.6440827402948329,4.1796166882331705e-06,0.4907204862257679,0.0009688186089688083
0.3,857,187,6,DCApost,42,0.9227702567911082,3.677530275729529e-18,0.3500432576459123,0.02305598738004333,0.3203143991572806,0.03863363574708069
0.3,857,187,6,OO_fraction,42,0.8667832532921506,1.1748402772918105e-13,0.514003626603111,0.0004979434836702491,0.3417052173361721,0.02677288169095213
0.3,857,188,3,DCApost,42,0.9195034926385101,8.167532403199915e-18,0.10549224325815011,0.5061177765989,0.03087270075358561,0.8461085103203629
0.3,857,188,3,OO_fraction,42,0.7458840256851159,1.4406811875572333e-08,0.28265065554309116,0.06972582520991777,0.14946075793015545,0.34480913421189285
0.3,857,189,1,DCApost,42,0.9141162122803875,2.836430894885739e-17,0.3027911322889313,0.051281394708637934,0.33198282148934455,0.03172197708369181
0.3,857,189,1,OO_fraction,42,0.6597934595898485,2.005278604165845e-06,0.6732615888834239,1.0317513409975483e-06,0.5353176685279197,0.00025931479506948596
0.3,857,190,1,DCApost,42,0.9227153194676742,3.728284311521637e-18,0.19962970731479185,0.2049734933929561,0.1532290738189774,0.33264171774067564
0.3,857,190,1,OO_fraction,42,0.7632994906336645,4.157929240953309e-09,0.5305994201650154,0.00030072922801243013,0.41342415847279596,0.006501178770988606
0.3,857,191,2,DCApost,42,0.906478293182948,1.4504657230938827e-16,0.1787407064801777,0.2573974971752564,0.12276152661858845,0.43862790632250215
0.3,857,191,2,OO_fraction,42,0.8566839797000013,4.59573065624328e-13,0.31100436629254175,0.044991402521278784,0.16610557584591407,0.2931090766922808
0.3,857,192,3,DCApost,42,0.8885238217396242,4.10110179562987e-15,0.4269046362872902,0.0048099352866694655,0.3995624341625476,0.008754092174295871
0.3,857,192,3,OO_fraction,42,0.8828167058617713,1.0541887076541375e-14,0.4973955185160262,0.0008043680129508743,0.39463554993698485,0.009702363623682127
0.3,857,193,1,DCApost,42,0.926450721324956,1.4335364429564518e-18,0.39522411063161733,0.009584642925443284,0.373308483915404,0.014889493724774598
0.3,857,193,1,OO_fraction,42,0.8282890092899134,1.2949636864471273e-11,0.39008424566930194,0.010655260848075242,0.31266215279011256,0.04380108003627669
0.3,857,194,2,DCApost,42,0.8469566278971671,1.5551471669557898e-12,0.4148543148462955,0.006300225257881847,0.3159387407827567,0.04152365607740526
0.3,857,194,2,OO_fraction,42,0.5681470356791066,8.681910441025744e-05,0.5328440085566516,0.00028033767486111406,0.44544426486431643,0.003114753346082774
0.3,857,195,3,DCApost,42,0.9468664385414399,2.5991035726922452e-21,0.20642852011592633,0.1896499031955905,0.15468762661048538,0.32800475467037893
0.3,857,195,3,OO_fraction,42,0.8571196020070417,4.342536305405016e-13,0.4425591153251581,0.00333793706085738,0.27695082089013423,0.07579980947363653
0.3,857,196,7,DCApost,42,0.9550922274994299,9.703670528319762e-23,0.23974693271328398,0.1262028722690107,0.2224293007049672,0.15683078571760245
0.3,857,196,7,OO_fraction,42,0.8570835112875824,4.3630031908184256e-13,0.3112851169917941,0.044787993265177045,0.30646348573958626,0.04838668034893713
0.3,857,197,2,DCApost,42,0.9505194234891853,6.469006768771811e-22,0.36377534407293205,0.017876792644738244,0.2934122032250223,0.05931020793204042
0.3,857,197,2,OO_fraction,42,0.862949897114322,1.9968343874631905e-13,0.42200218035882103,0.005374423607071929,0.2299084366424258,0.14299898467054692
0.3,857,198,1,DCApost,42,0.8947500487964494,1.3785747049597762e-15,0.20832558764355438,0.185523021663909,0.12340977230370312,0.4361955536049228
0.3,857,198,1,OO_fraction,42,0.49691092910285145,0.0008154080039927166,0.3756294166925039,0.01422996783678333,0.20614463431300395,0.1902730206138748
0.3,857,199,1,DCApost,42,0.9524425962827657,2.980115162210201e-22,0.2629822597264377,0.09244306136324575,0.13086459768252168,0.4087665370229696
0.3,857,199,1,OO_fraction,42,0.705704039794885,1.7924467633036313e-07,0.4660727724695959,0.0018657318056368266,0.3675338406331722,0.016643721985580274
0.4,1143,0,1,DCApost,42,0.9348008440966127,1.3917491854395995e-19,0.0932071445728966,0.5571349751185347,0.005915241876671259,0.9703426547368104
0.4,1143,0,1,OO_fraction,42,0.7651391696229811,3.624066165377297e-09,0.029101840121174356,0.8548385219304959,0.026859279728870325,0.8659183745217266
0.4,1143,1,1,DCApost,42,0.9576497231882557,3.075275699923124e-23,0.2531273125003542,0.10578991586190303,0.18547929665343166,0.2395927577305687
0.4,1143,1,1,OO_fraction,42,0.766306391596543,3.319331558255277e-09,0.44671726812808277,0.003020512869676288,0.28944728336217657,0.06299267119465525
0.4,1143,2,2,DCApost,42,0.9390866901102233,3.717955188190652e-20,0.17261765595424478,0.2743231163601568,0.03719309618345353,0.815104987391313
0.4,1143,2,2,OO_fraction,42,0.9173200849897946,1.3665962556088437e-17,0.2726712727286632,0.08062732098187256,0.12172577192249773,0.4425297886609947
0.4,1143,3,1,DCApost,42,0.9500139585581585,7.890150170987816e-22,0.24577899793035946,0.1166630956820958,0.19909245604083947,0.20622024486129698
0.4,1143,3,1,OO_fraction,42,0.9058068567115786,1.6629866800876749e-16,0.3717327001381256,0.015351886176512317,0.25537272204126943,0.10262671286452169
0.4,1143,4,1,DCApost,42,0.9465530018944676,2.915071051699748e-21,0.19041242063476435,0.2271006827160455,0.07641196013289037,0.6305408774275499
0.4,1143,4,1,OO_fraction,42,0.8482954974655234,1.3216064213433609e-12,0.24909763003862653,0.11165251040562289,0.20006494292658358,0.20396735291434434
0.4,1143,5,1,DCApost,42,0.9037188986023398,2.527830986053412e-16,0.1666296648721478,0.291567192935336,0.05113037841341869,0.747776132545068
0.4,1143,5,1,OO_fraction,42,0.8814923894395128,1.3032595315371285e-14,0.2071085911348068,0.1881630615972842,0.12812931326853852,0.4187139074605405
0.4,1143,6,2,DCApost,42,0.8861588195345163,6.101720438021129e-15,0.23128520996832755,0.14055417317496946,0.15533587229560006,0.325956896031829
0.4,1143,6,2,OO_fraction,42,0.8545257108598885,6.068886866953968e-13,0.3256616754536389,0.03532726426569208,0.25509689932140156,0.10301133002569345
0.4,1143,7,3,DCApost,42,0.9458027714599747,3.825624365933856e-21,0.333030330740723,0.031154919046621554,0.31788347783810067,0.040218189954191075
0.4,1143,7,3,OO_fraction,42,0.8954985033760575,1.2037344622530009e-15,0.31313810681964155,0.043464102379043294,0.22634019282857512,0.14948120295954875
0.4,1143,8,1,DCApost,42,0.9507864426126821,5.819840971803716e-22,0.2002638661206454,0.20350865225581577,0.13799530021878292,0.3834797010437523
0.4,1143,8,1,OO_fraction,42,0.7476595904319236,1.2750941429955854e-08,0.6031863767321589,2.358251427405298e-05,0.39277176807896624,0.010083358628556022
0.4,1143,9,1,DCApost,42,0.941827017273258,1.518989559472725e-20,0.2532548703255391,0.10560825050696016,0.18726197228749697,0.23502585191597478
0.4,1143,9,1,OO_fraction,42,0.8397886030169014,3.6226663898709956e-12,0.47166776664252325,0.0016146559873441175,0.3111219451409002,0.044906123405160946
0.4,1143,10,2,DCApost,42,0.9537132820694881,1.7542849504181219e-22,0.15537738583993838,0.3258260245127417,0.12697512357183374,0.42295208199740286
0.4,1143,10,2,OO_fraction,42,0.8133154977625141,5.948708698049213e-11,0.2524948194689781,0.10669422392439626,0.17622258653403572,0.26427179457122085
0.4,1143,11,3,DCApost,42,0.9517930698107865,3.885533608220499e-22,0.36748508361504467,0.016659245720869128,0.33425168138724576,0.030504344154966626
0.4,1143,11,3,OO_fraction,42,0.7818063017945804,9.83545418072574e-10,0.5783153808979367,6.03960707705169e-05,0.4323119680657688,0.004247813884037612
0.4,1143,12,4,DCApost,42,0.9018139227079097,3.673613450969168e-16,0.3256202176881312,0.03535197506779625,0.3603435702131108,0.019069036462607308
0.4,1143,12,4,OO_fraction,42,0.9412053659377628,1.8679808540821825e-20,0.49087829311930464,0.0009646090507579358,0.3321984708669643,0.03160454706883972
0.4,1143,13,1,DCApost,42,0.9418670441408344,1.4987797767975397e-20,0.33877523088256944,0.028191767875771122,0.2885503605866624,0.06385039290331547
0.4,1143,13,1,OO_fraction,42,0.8451671607380128,1.9283370211319275e-12,0.4908098810799323,0.0009664319637424322,0.33454931412102523,0.03034751694110417
0.4,1143,14,1,DCApost,42,0.9793051463921405,2.2612034106221797e-29,0.2772736327478455,0.07544507407309782,0.2439834697350296,0.11944390861488322
0.4,1143,14,1,OO_fraction,42,0.9198637553532343,7.492024291941364e-18,0.4442635157651542,0.003204458306229476,0.35203969081649744,0.022233081217178936
0.4,1143,15,1,DCApost,42,0.9501477734700189,7.487547905828622e-22,0.3137862785730717,0.04300858421296184,0.3363584798638684,0.029408508089109327
0.4,1143,15,1,OO_fraction,42,0.8069604826012221,1.0910899052476863e-10,0.3332653330816289,0.031028858837553776,0.3023670806085351,0.05162444462515161
0.4,1143,16,2,DCApost,42,0.9347415913942883,1.4164822424749055e-19,0.2721389010907559,0.08124428135566829,0.29017097479944903,0.062307308527904545
0.4,1143,16,2,OO_fraction,42,0.8994231188661322,5.810579000096112e-16,0.5342214739096052,0.0002684490631043948,0.42539914652337835,0.004977521818573581
0.4,1143,17,1,DCApost,42,0.917095028584924,1.4398999410284453e-17,0.1370230978225801,0.38687197469118356,-0.0025119520298193016,0.98740349726363
0.4,1143,17,1,OO_fraction,42,0.914907414625818,2.374748239785043e-17,0.296243952116275,0.05678695564145679,0.16811294150255685,0.28723182876627057
0.4,1143,18,1,DCApost,42,0.8960341994213419,1.091692250689289e-15,0.1670997345126857,0.29018870514267897,0.11644113118872051,0.46273250080138295
0.4,1143,18,1,OO_fraction,42,0.9322244234337528,2.9494843422157647e-19,0.36048135531293146,0.01901991179602151,0.2806420463985921,0.07182081259079356
0.4,1143,19,2,DCApost,42,0.9078587715844167,1.0914467897122568e-16,0.11467667694673626,0.46958631435840115,0.05696458957945062,0.7201017535285723
0.4,1143,19,2,OO_fraction,42,0.518905636582895,0.00043018416696892145,0.3488818220019766,0.023546313584192437,0.21170954928284796,0.17832090837610928
0.4,1143,20,1,DCApost,42,0.9418466742495041,1.5090326066681e-20,0.24755286015061234,0.11396414308888239,0.2687788671906653,0.08522363415744265
0.4,1143,20,1,OO_fraction,42,0.887758600224151,4.6682344550580654e-15,0.338156679031376,0.028499139830670386,0.21547326848639342,0.17054815868508988
0.4,1143,21,1,DCApost,42,0.8681035833903995,9.749509348678968e-14,0.2878144888022612,0.06456100814818999,0.18158982254274372,0.24976474687325523
0.4,1143,21,1,OO_fraction,42,0.6845135436477734,5.765824950598369e-07,0.5067184152021483,0.0006163709830011336,0.35333723402153405,0.02171153259049701
0.4,1143,22,1,DCApost,42,0.9055597177362203,1.748372084014844e-16,0.17127627111969143,0.27812646069718355,0.0318450692812576,0.8413225640151637
0.4,1143,22,1,OO_fraction,42,0.6723399786750087,1.0809221166782168e-06,0.5245507370472133,0.00036249356168218446,0.3074366431433637,0.0476421404410761
0.4,1143,23,2,DCApost,42,0.9257584977122574,1.7177529528899594e-18,0.2700576103614207,0.08369170328843187,0.2673203143991573,0.08699750091530443
0.4,1143,23,2,OO_fraction,42,0.568907256091029,8.45299775954501e-05,0.4678901151574655,0.0017806393390775,0.3160328668767313,0.041459686110089954
0.4,1143,24,1,DCApost,42,0.9588409328984356,1.75727994311971e-23,0.267723838468078,0.08650389878429485,0.2165950895389353,0.1682793619913312
0.4,1143,24,1,OO_fraction,42,0.8508050340920483,9.70062551309259e-13,0.5316469273300457,0.000291052336186972,0.36477834987649566,0.01754043348885769
0.4,1143,25,1,DCApost,42,0.9216977157773572,4.797157540526403e-18,0.3005843712952514,0.05308688007666898,0.3139940037274127,0.042863424284014025
0.4,1143,25,1,OO_fraction,42,0.7831644228831943,8.799949844748378e-10,0.6381010130732754,5.468747386971968e-06,0.4975267226812283,0.000801401931879876
0.4,1143,26,1,DCApost,42,0.9596486836889686,1.191018909464498e-23,0.2592806160636617,0.09729472184396842,0.20881614131755938,0.18446634630719222
0.4,1143,26,1,OO_fraction,42,0.7096072819163151,1.42934966222158e-07,0.10527269758519729,0.5070082694150588,0.07404105913740203,0.6412151353815709
0.4,1143,27,1,DCApost,42,0.9120403856681938,4.484583390667182e-17,0.3200496583639265,0.03880368695766957,0.2731545255651892,0.08007045824039609
0.4,1143,27,1,OO_fraction,42,0.8878081860447152,4.62934864512136e-15,0.47455533200126476,0.0014971691868939014,0.42583746060295513,0.004928214000812678
0.4,1143,28,1,DCApost,42,0.9546066990530346,1.1978244337485646e-22,0.3124468325752123,0.04395422323117204,0.312859573778462,0.04366104845547028
0.4,1143,28,1,OO_fraction,42,0.6743317616073081,9.772531350240387e-07,0.4160526316572218,0.006136009664773772,0.26856357588634766,0.08548368354789801
0.4,1143,29,1,DCApost,42,0.9787312331520748,3.8874227467722436e-29,0.29361818327260386,0.05912370138377514,0.2031439915728061,0.19694812835564213
0.4,1143,29,1,OO_fraction,42,0.5692640370176368,8.347468152424953e-05,0.5714729389636279,7.720320101143219e-05,0.4061284380291584,0.007614882914158165
0.4,1143,30,1,DCApost,42,0.9462693686325759,3.2320589513521366e-21,0.2999272315033767,0.05363428491280932,0.2806093509440078,0.07185531972446446
0.4,1143,30,1,OO_fraction,42,0.7943865472177347,3.401391972389088e-10,0.5968763049156448,3.015982098545057e-05,0.47952331071134524,0.0013126644580337393
0.4,1143,31,2,DCApost,42,0.9583939884560886,2.1720120631795896e-23,0.2042771646469893,0.1944082073593177,0.12000648245685115,0.4490486306094481
0.4,1143,31,2,OO_fraction,42,0.9116475472264102,4.884497200824409e-17,0.36457832384087613,0.017607083149400498,0.20574169444861878,0.19115994470795425
0.4,1143,32,2,DCApost,42,0.9414469210805664,1.7242035990538933e-20,0.27268204647331007,0.08061487328068911,0.18693784944493966,0.2358517569030522
0.4,1143,32,2,OO_fraction,42,0.9157279003682912,1.9715723225559874e-17,0.3550676613286781,0.021031955145598382,0.274238025120288,0.07883284410686013
0.4,1143,33,1,DCApost,42,0.9443522610845861,6.401257986427541e-21,0.38670064161928985,0.011414541170001135,0.32242119763390326,0.037301970191640464
0.4,1143,33,1,OO_fraction,42,0.8144542719883617,5.323084517510666e-11,0.4908894419366786,0.0009643122687205321,0.3380911013623538,0.028531888944955914
0.4,1143,34,1,DCApost,42,0.9682549177854733,1.0633487902656137e-25,0.19490104405505643,0.21612895809352706,0.11741349971639252,0.4589785163723016
0.4,1143,34,1,OO_fraction,42,0.6091123306684032,1.862794212848781e-05,0.5413698302210465,0.0002137402854578851,0.4073474699311833,0.007418087843275555
0.4,1143,35,1,DCApost,42,0.93448662194525,1.5277377352814228e-19,0.2369117519969967,0.1308835418123137,0.16117008346163197,0.30788716850694114
0.4,1143,35,1,OO_fraction,42,0.6267608115351758,8.964653422633361e-06,0.5865866895526339,4.455480080435903e-05,0.4390145126151916,0.003631209577374345
0.4,1143,36,1,DCApost,42,0.9269357474090306,1.2615688581987883e-18,0.29375736379742634,0.05899794435672817,0.33360343570213113,0.030848232354273482
0.4,1143,36,1,OO_fraction,42,0.7236201838999445,6.147187907098079e-08,0.48333462626640783,0.0011850935256675242,0.4023995142468548,0.00824505357957408
0.4,1143,37,1,DCApost,42,0.9527639429801533,2.6099586650366606e-22,0.13228797405173523,0.4036441786982755,0.02876590227696297,0.8564965962109845
0.4,1143,37,1,OO_fraction,42,0.9072462914377126,1.238899083487571e-16,0.3742449462870802,0.01462033304003819,0.25259405447082983,0.10655195410175325
0.4,1143,38,1,DCApost,42,0.9535574335110659,1.873574724639068e-22,0.1762266675002751,0.26426055625157835,0.05404748399643466,0.7338973722394146
0.4,1143,38,1,OO_fraction,42,0.7812916593074044,1.0256832922650514e-09,0.2960348930910678,0.056970252013768,0.17348675147881049,0.27187722694999156
0.4,1143,39,1,DCApost,42,0.9735464488923787,2.910034570865045e-27,0.25257383408483836,0.10658093163739937,0.2462523296329309,0.1159382384199288
0.4,1143,39,1,OO_fraction,42,0.8456530643499147,1.819428352564442e-12,0.33632913684901555,0.029423543887899455,0.22187096504706721,0.15790116585712358
0.4,1143,40,1,DCApost,42,0.8915845494203714,2.4195928140455815e-15,0.13307202617311945,0.4008384475561079,0.0474029657240094,0.7656246472701969
0.4,1143,40,1,OO_fraction,42,0.8579609316828117,3.8902835075905016e-13,0.41296295551321754,0.006567154339480439,0.3017003082535948,0.0521675841357184
0.4,1143,41,2,DCApost,42,0.9472718980511973,2.238310783625851e-21,0.24967351574747682,0.11079990687505212,0.1738108743213678,0.2709687389171182
0.4,1143,41,2,OO_fraction,42,0.6822743231676871,6.486841517347916e-07,0.5585636675275097,0.00012091950832374045,0.4183765871739946,0.005828077760325692
0.4,1143,42,1,DCApost,42,0.9476090108330238,1.9749983018554104e-21,0.16268245997616812,0.3033092185702007,0.09440077789482215,0.5520744261104473
0.4,1143,42,1,OO_fraction,42,0.8909097491983053,2.7217487343835154e-15,0.35109367083309034,0.022619904282954333,0.2623216817290133,0.0932948819873168
0.4,1143,43,1,DCApost,42,0.9217041103591499,4.7896157307798816e-18,0.3096067253375116,0.046015196991647425,0.27283040272263187,0.08044361898204874
0.4,1143,43,1,OO_fraction,42,0.787633676901901,6.067815709552993e-10,0.6579872921298766,2.1866801902357853e-06,0.5160506260466312,0.00046856427870099266
