recording_id,root_area_id,EdgeStdFCV,FCS,Subject,FU_DCApost,Hard_OO_fraction,Reciprocity,LogOutIn
subject_16,64,0.3773819350497636,0.0544813131257422,16,-0.0031474780523914,0.6169779914925098,0.4213057148141298,0.2638076132867424
subject_16,65,0.3345196976688071,0.1577477267881314,16,-0.0257177542018318,0.0410253118662709,0.7523345517122937,-0.42851740417898
subject_16,66,0.3467753872159774,0.1838501068674815,16,-0.0076228583349272,0.3610771436866043,0.5337919668751632,0.1265523202147307
subject_16,71,0.3167706510957421,0.1806799643502412,16,-0.0224418667351664,0.0,0.98342689120556,-1.8853387777381143
subject_17,0,0.3156449055531594,0.039419894175367,17,-0.0009510934788156,0.4375058845683081,0.1834337632991243,1.554077858958908
subject_17,1,0.3115705079691998,0.1530870631871457,17,0.0036582457699673,0.3704074908554269,0.5060944090849903,0.3104437354158834
subject_17,2,0.3501042506299184,0.2000986518113673,17,-0.0418069753237609,0.36889288034925,0.620258528040558,0.2492574437447556
subject_17,3,0.3651296542156115,0.2064808985522536,17,-0.021422546328807,0.4220511410503162,0.3080618786449213,1.1242329191383924
subject_17,4,0.3544213202788174,0.1667874658543714,17,-0.0269899810776141,0.3597040456823008,0.5967622421349259,0.1237815654982587
subject_17,5,0.3254918384920399,0.2367657155769647,17,-0.0137720618863219,0.35118681340852,0.3726029193693194,0.9002074513887428
subject_17,6,0.3190373864675958,0.1323879054686443,17,-5.568270522195257e-05,0.4300288210805618,0.1911340866462326,1.6023342338696684
subject_17,10,0.3131831852601298,0.1838805515593408,17,0.0067057637866433,0.0,0.8007743793750663,-1.2517810329913777
subject_17,11,0.3302250395588791,0.2197348786449065,17,-0.0360853474940146,0.0,0.8164733035217507,-0.3603646896457854
subject_17,16,0.3634098742720074,0.1335065505232087,17,0.0016349111736017,0.0,0.0,1.087051466267034
subject_17,22,0.3638086934491121,0.1328400645152483,17,0.008741992919335,0.0,0.6392732354996506,-0.4217286341985067
subject_17,24,0.3424637048472653,0.2105474606895055,17,-0.0346196942697359,0.0,0.7052786997266692,-0.1191318234593333
subject_17,25,0.3439799397834989,0.1781148727467328,17,-0.0088386585694876,0.4695657619294698,0.4061208423538673,0.5272229823363743
subject_17,26,0.3234534893110855,0.2198378869637143,17,-0.013758642959696,0.0,0.7806870885828011,-0.0951117464098776
subject_17,28,0.3625955755000106,0.1436443445196481,17,-0.0242353053589572,0.5572300730051659,0.3083080732613243,0.985772395653563
subject_17,29,0.309029513356052,0.1153670365983836,17,-0.030000219178503,0.3436335262680606,0.5348347199120849,0.3888506761455251
subject_17,30,0.3238736443391058,0.1898254881423404,17,0.0008241935895795,0.5873515203845885,0.6102494690905697,0.0781220090260899
subject_17,32,0.3170586672038311,0.1128705576836558,17,-0.0557151092817094,0.2884864165588616,0.1021992238033635,2.2695452389158457
subject_17,35,0.3159457566805133,0.1413546336444363,17,0.006170120814484,0.4851914278834577,0.1575567862589293,1.4275846300575064
subject_17,36,0.3205075138907662,0.0657564605591147,17,-0.0061125765872177,0.5294704783354235,0.2099403680290738,1.1639393685762465
subject_17,37,0.320065504328284,0.1808575929528363,17,0.0139510657033276,0.2961061862548851,0.7201458392908207,-0.2537326134412022
