Subject,RegionID,node,threshold_type,threshold_value,measure,value
14,54,rHR,dca_sd,-0.05,conditional_target_positive,
14,55,rOG,dca_sd,-0.05,conditional_target_positive,
14,56,rOB,dca_sd,-0.05,conditional_target_positive,
14,57,rOE,dca_sd,-0.05,conditional_target_positive,1.0
14,58,rP,dca_sd,-0.05,conditional_target_positive,0.576664241542379
14,59,rPi,dca_sd,-0.05,conditional_target_positive,
14,60,rPT,dca_sd,-0.05,conditional_target_positive,0.5952580529277931
14,61,rPO,dca_sd,-0.05,conditional_target_positive,0.6084476021785712
14,62,rPrT,dca_sd,-0.05,conditional_target_positive,0.61071815919869
14,63,rR,dca_sd,-0.05,conditional_target_positive,
14,64,rSP,dca_sd,-0.05,conditional_target_positive,0.8232420619616917
14,65,rTeO,dca_sd,-0.05,conditional_target_positive,0.578657746342943
14,66,rTh,dca_sd,-0.05,conditional_target_positive,0.5519654135408026
14,67,rTL,dca_sd,-0.05,conditional_target_positive,0.6353261795264861
14,68,rTS,dca_sd,-0.05,conditional_target_positive,0.5623423044575273
14,69,rTG,dca_sd,-0.05,conditional_target_positive,
14,70,rVR,dca_sd,-0.05,conditional_target_positive,0.7436974789915967
14,71,rNX,dca_sd,-0.05,conditional_target_positive,
14,0,MON,dca_sd,-0.05,OO_minus_independence,0.0
14,1,Cb,dca_sd,-0.05,OO_minus_independence,0.0007231247875402746
14,2,MOS1,dca_sd,-0.05,OO_minus_independence,-0.029115347653421386
14,3,MOS2,dca_sd,-0.05,OO_minus_independence,0.0
14,4,MOS3,dca_sd,-0.05,OO_minus_independence,-0.023531783118469596
14,5,MOS4,dca_sd,-0.05,OO_minus_independence,-0.015629062752843703
14,6,MOS5,dca_sd,-0.05,OO_minus_independence,0.0
14,7,IPN,dca_sd,-0.05,OO_minus_independence,0.0
14,8,IO,dca_sd,-0.05,OO_minus_independence,
14,9,Hc,dca_sd,-0.05,OO_minus_independence,0.0
14,10,Ra,dca_sd,-0.05,OO_minus_independence,0.0
14,11,T,dca_sd,-0.05,OO_minus_independence,0.0
14,12,aRF,dca_sd,-0.05,OO_minus_independence,0.0
14,13,imRF,dca_sd,-0.05,OO_minus_independence,0.0
14,14,pRF,dca_sd,-0.05,OO_minus_independence,0.0
14,15,GG,dca_sd,-0.05,OO_minus_independence,
14,16,Hb,dca_sd,-0.05,OO_minus_independence,0.0
14,17,Hi,dca_sd,-0.05,OO_minus_independence,0.0
14,18,HR,dca_sd,-0.05,OO_minus_independence,0.0
14,19,OG,dca_sd,-0.05,OO_minus_independence,
14,20,OB,dca_sd,-0.05,OO_minus_independence,0.0
14,21,OE,dca_sd,-0.05,OO_minus_independence,0.0
14,22,P,dca_sd,-0.05,OO_minus_independence,0.0
14,23,Pi,dca_sd,-0.05,OO_minus_independence,
14,24,PT,dca_sd,-0.05,OO_minus_independence,0.0
14,25,PO,dca_sd,-0.05,OO_minus_independence,0.0
14,26,PrT,dca_sd,-0.05,OO_minus_independence,0.0
14,27,R,dca_sd,-0.05,OO_minus_independence,
14,28,SP,dca_sd,-0.05,OO_minus_independence,0.0
14,29,TeO,dca_sd,-0.05,OO_minus_independence,-0.020683149320991245
14,30,Th,dca_sd,-0.05,OO_minus_independence,0.0009676457140825878
14,31,TL,dca_sd,-0.05,OO_minus_independence,0.0
14,32,TS,dca_sd,-0.05,OO_minus_independence,0.0
14,33,TG,dca_sd,-0.05,OO_minus_independence,
14,34,VR,dca_sd,-0.05,OO_minus_independence,0.0
14,35,NX,dca_sd,-0.05,OO_minus_independence,0.0
14,36,rMON,dca_sd,-0.05,OO_minus_independence,0.0
14,37,rCb,dca_sd,-0.05,OO_minus_independence,0.0
14,38,rMOS1,dca_sd,-0.05,OO_minus_independence,-0.007416147340605583
14,39,rMOS2,dca_sd,-0.05,OO_minus_independence,0.0
14,40,rMOS3,dca_sd,-0.05,OO_minus_independence,-0.012219632292762683
14,41,rMOS4,dca_sd,-0.05,OO_minus_independence,0.0
14,42,rMOS5,dca_sd,-0.05,OO_minus_independence,0.0
14,43,rIPN,dca_sd,-0.05,OO_minus_independence,0.0
14,44,rIO,dca_sd,-0.05,OO_minus_independence,0.0
14,45,rHc,dca_sd,-0.05,OO_minus_independence,0.0
14,46,rRa,dca_sd,-0.05,OO_minus_independence,0.0
14,47,rT,dca_sd,-0.05,OO_minus_independence,-0.04468319090648101
14,48,raRF,dca_sd,-0.05,OO_minus_independence,0.0
14,49,rimRF,dca_sd,-0.05,OO_minus_independence,0.0
14,50,rpRF,dca_sd,-0.05,OO_minus_independence,0.0
14,51,rGG,dca_sd,-0.05,OO_minus_independence,
14,52,rHb,dca_sd,-0.05,OO_minus_independence,0.0
14,53,rHi,dca_sd,-0.05,OO_minus_independence,0.0
14,54,rHR,dca_sd,-0.05,OO_minus_independence,0.0
14,55,rOG,dca_sd,-0.05,OO_minus_independence,
14,56,rOB,dca_sd,-0.05,OO_minus_independence,
14,57,rOE,dca_sd,-0.05,OO_minus_independence,0.0
14,58,rP,dca_sd,-0.05,OO_minus_independence,0.0
14,59,rPi,dca_sd,-0.05,OO_minus_independence,
14,60,rPT,dca_sd,-0.05,OO_minus_independence,0.0
14,61,rPO,dca_sd,-0.05,OO_minus_independence,0.0
14,62,rPrT,dca_sd,-0.05,OO_minus_independence,0.0
14,63,rR,dca_sd,-0.05,OO_minus_independence,
14,64,rSP,dca_sd,-0.05,OO_minus_independence,0.0
14,65,rTeO,dca_sd,-0.05,OO_minus_independence,-0.01367270150913702
14,66,rTh,dca_sd,-0.05,OO_minus_independence,-0.024756152609860638
14,67,rTL,dca_sd,-0.05,OO_minus_independence,0.0
14,68,rTS,dca_sd,-0.05,OO_minus_independence,0.0
14,69,rTG,dca_sd,-0.05,OO_minus_independence,
14,70,rVR,dca_sd,-0.05,OO_minus_independence,0.0
14,71,rNX,dca_sd,-0.05,OO_minus_independence,0.0
14,0,MON,dca_sd,0.0,OO,0.6483024070776124
14,1,Cb,dca_sd,0.0,OO,0.43081295772226963
14,2,MOS1,dca_sd,0.0,OO,0.3475244264351681
14,3,MOS2,dca_sd,0.0,OO,0.0
14,4,MOS3,dca_sd,0.0,OO,0.29897336305868283
14,5,MOS4,dca_sd,0.0,OO,0.4579648055093993
14,6,MOS5,dca_sd,0.0,OO,0.6095110796765706
14,7,IPN,dca_sd,0.0,OO,0.0
14,8,IO,dca_sd,0.0,OO,
14,9,Hc,dca_sd,0.0,OO,0.0
14,10,Ra,dca_sd,0.0,OO,0.0
14,11,T,dca_sd,0.0,OO,0.2515596927425359
14,12,aRF,dca_sd,0.0,OO,0.0
14,13,imRF,dca_sd,0.0,OO,0.0
14,14,pRF,dca_sd,0.0,OO,0.0
14,15,GG,dca_sd,0.0,OO,
14,16,Hb,dca_sd,0.0,OO,0.6875
14,17,Hi,dca_sd,0.0,OO,0.0
14,18,HR,dca_sd,0.0,OO,0.0
14,19,OG,dca_sd,0.0,OO,
14,20,OB,dca_sd,0.0,OO,0.0
14,21,OE,dca_sd,0.0,OO,0.9601990049751243
14,22,P,dca_sd,0.0,OO,0.0
14,23,Pi,dca_sd,0.0,OO,
14,24,PT,dca_sd,0.0,OO,0.0
14,25,PO,dca_sd,0.0,OO,0.5606046607489322
14,26,PrT,dca_sd,0.0,OO,0.5297510079258421
14,27,R,dca_sd,0.0,OO,
14,28,SP,dca_sd,0.0,OO,0.558682535746756
14,29,TeO,dca_sd,0.0,OO,0.33963956789954486
14,30,Th,dca_sd,0.0,OO,0.23125944137631568
14,31,TL,dca_sd,0.0,OO,0.34895383019194187
14,32,TS,dca_sd,0.0,OO,0.3769935075744964
14,33,TG,dca_sd,0.0,OO,
14,34,VR,dca_sd,0.0,OO,0.8464052287581699
14,35,NX,dca_sd,0.0,OO,0.0
14,36,rMON,dca_sd,0.0,OO,0.6872550037320995
14,37,rCb,dca_sd,0.0,OO,0.4709688432921269
14,38,rMOS1,dca_sd,0.0,OO,0.38643441271579776
14,39,rMOS2,dca_sd,0.0,OO,0.0
14,40,rMOS3,dca_sd,0.0,OO,0.3117605540830109
14,41,rMOS4,dca_sd,0.0,OO,0.37643582881367976
14,42,rMOS5,dca_sd,0.0,OO,0.5278743234787191
14,43,rIPN,dca_sd,0.0,OO,0.0
14,44,rIO,dca_sd,0.0,OO,0.0
14,45,rHc,dca_sd,0.0,OO,0.0
14,46,rRa,dca_sd,0.0,OO,0.0
14,47,rT,dca_sd,0.0,OO,0.1492811855620435
14,48,raRF,dca_sd,0.0,OO,0.38108975583661303
14,49,rimRF,dca_sd,0.0,OO,0.0
14,50,rpRF,dca_sd,0.0,OO,0.0
14,51,rGG,dca_sd,0.0,OO,
14,52,rHb,dca_sd,0.0,OO,0.5160344153304653
14,53,rHi,dca_sd,0.0,OO,0.0
14,54,rHR,dca_sd,0.0,OO,0.0
14,55,rOG,dca_sd,0.0,OO,
14,56,rOB,dca_sd,0.0,OO,
14,57,rOE,dca_sd,0.0,OO,1.0
14,58,rP,dca_sd,0.0,OO,0.39459803564932705
14,59,rPi,dca_sd,0.0,OO,
14,60,rPT,dca_sd,0.0,OO,0.0
14,61,rPO,dca_sd,0.0,OO,0.48886500686608153
14,62,rPrT,dca_sd,0.0,OO,0.5045148119005592
14,63,rR,dca_sd,0.0,OO,
14,64,rSP,dca_sd,0.0,OO,0.5439323820542487
14,65,rTeO,dca_sd,0.0,OO,0.38350769534409934
14,66,rTh,dca_sd,0.0,OO,0.4009450345609368
14,67,rTL,dca_sd,0.0,OO,0.4471129279509453
14,68,rTS,dca_sd,0.0,OO,0.5341673675357443
14,69,rTG,dca_sd,0.0,OO,
14,70,rVR,dca_sd,0.0,OO,0.6830732292917167
14,71,rNX,dca_sd,0.0,OO,0.0
14,0,MON,dca_sd,0.0,source_positive,1.0
14,1,Cb,dca_sd,0.0,source_positive,0.8374790514367798
14,2,MOS1,dca_sd,0.0,source_positive,0.8059922738745335
14,3,MOS2,dca_sd,0.0,source_positive,0.0
14,4,MOS3,dca_sd,0.0,source_positive,0.8324769528117801
14,5,MOS4,dca_sd,0.0,source_positive,0.8777401853816741
14,6,MOS5,dca_sd,0.0,source_positive,1.0
14,7,IPN,dca_sd,0.0,source_positive,0.0
14,8,IO,dca_sd,0.0,source_positive,
14,9,Hc,dca_sd,0.0,source_positive,0.0
14,10,Ra,dca_sd,0.0,source_positive,0.0
14,11,T,dca_sd,0.0,source_positive,0.9698529247861191
14,12,aRF,dca_sd,0.0,source_positive,0.0
14,13,imRF,dca_sd,0.0,source_positive,0.0
14,14,pRF,dca_sd,0.0,source_positive,0.0
14,15,GG,dca_sd,0.0,source_positive,
14,16,Hb,dca_sd,0.0,source_positive,1.0
14,17,Hi,dca_sd,0.0,source_positive,0.0
14,18,HR,dca_sd,0.0,source_positive,0.0
14,19,OG,dca_sd,0.0,source_positive,
14,20,OB,dca_sd,0.0,source_positive,0.0
14,21,OE,dca_sd,0.0,source_positive,1.0
14,22,P,dca_sd,0.0,source_positive,0.0
14,23,Pi,dca_sd,0.0,source_positive,
14,24,PT,dca_sd,0.0,source_positive,0.0
14,25,PO,dca_sd,0.0,source_positive,1.0
14,26,PrT,dca_sd,0.0,source_positive,1.0
14,27,R,dca_sd,0.0,source_positive,
14,28,SP,dca_sd,0.0,source_positive,1.0
14,29,TeO,dca_sd,0.0,source_positive,0.7495414967239101
14,30,Th,dca_sd,0.0,source_positive,0.3987181133760221
14,31,TL,dca_sd,0.0,source_positive,1.0
14,32,TS,dca_sd,0.0,source_positive,1.0
14,33,TG,dca_sd,0.0,source_positive,
14,34,VR,dca_sd,0.0,source_positive,1.0
14,35,NX,dca_sd,0.0,source_positive,0.0
14,36,rMON,dca_sd,0.0,source_positive,1.0
14,37,rCb,dca_sd,0.0,source_positive,0.7196978844416316
14,38,rMOS1,dca_sd,0.0,source_positive,0.8751443793759726
14,39,rMOS2,dca_sd,0.0,source_positive,0.0
14,40,rMOS3,dca_sd,0.0,source_positive,0.8883438781071539
14,41,rMOS4,dca_sd,0.0,source_positive,0.8018733865428794
14,42,rMOS5,dca_sd,0.0,source_positive,1.0
14,43,rIPN,dca_sd,0.0,source_positive,0.0
14,44,rIO,dca_sd,0.0,source_positive,1.0
14,45,rHc,dca_sd,0.0,source_positive,0.0
14,46,rRa,dca_sd,0.0,source_positive,0.0
14,47,rT,dca_sd,0.0,source_positive,0.5978262126380297
14,48,raRF,dca_sd,0.0,source_positive,1.0
14,49,rimRF,dca_sd,0.0,source_positive,0.0
14,50,rpRF,dca_sd,0.0,source_positive,0.0
14,51,rGG,dca_sd,0.0,source_positive,
14,52,rHb,dca_sd,0.0,source_positive,1.0
14,53,rHi,dca_sd,0.0,source_positive,0.0
14,54,rHR,dca_sd,0.0,source_positive,0.0
14,55,rOG,dca_sd,0.0,source_positive,
14,56,rOB,dca_sd,0.0,source_positive,
14,57,rOE,dca_sd,0.0,source_positive,1.0
14,58,rP,dca_sd,0.0,source_positive,0.8644598035649327
14,59,rPi,dca_sd,0.0,source_positive,
14,60,rPT,dca_sd,0.0,source_positive,0.0
14,61,rPO,dca_sd,0.0,source_positive,1.0
14,62,rPrT,dca_sd,0.0,source_positive,1.0
14,63,rR,dca_sd,0.0,source_positive,
14,64,rSP,dca_sd,0.0,source_positive,1.0
14,65,rTeO,dca_sd,0.0,source_positive,0.7448376336281278
14,66,rTh,dca_sd,0.0,source_positive,0.8236876958484891
14,67,rTL,dca_sd,0.0,source_positive,1.0
14,68,rTS,dca_sd,0.0,source_positive,1.0
14,69,rTG,dca_sd,0.0,source_positive,
14,70,rVR,dca_sd,0.0,source_positive,1.0
14,71,rNX,dca_sd,0.0,source_positive,0.0
14,0,MON,dca_sd,0.0,target_positive,0.6483024070776124
14,1,Cb,dca_sd,0.0,target_positive,0.5148435533674239
14,2,MOS1,dca_sd,0.0,target_positive,0.4671589924400171
14,3,MOS2,dca_sd,0.0,target_positive,0.6455574919463746
14,4,MOS3,dca_sd,0.0,target_positive,0.38183478329385917
14,5,MOS4,dca_sd,0.0,target_positive,0.5421553122059618
14,6,MOS5,dca_sd,0.0,target_positive,0.6095110796765706
14,7,IPN,dca_sd,0.0,target_positive,0.6442211771412284
14,8,IO,dca_sd,0.0,target_positive,
14,9,Hc,dca_sd,0.0,target_positive,0.5274853801169591
14,10,Ra,dca_sd,0.0,target_positive,0.520387929021218
14,11,T,dca_sd,0.0,target_positive,0.2626730329414597
14,12,aRF,dca_sd,0.0,target_positive,0.3617216042369903
14,13,imRF,dca_sd,0.0,target_positive,0.3438501489379975
14,14,pRF,dca_sd,0.0,target_positive,0.48063112439794053
14,15,GG,dca_sd,0.0,target_positive,
14,16,Hb,dca_sd,0.0,target_positive,0.6875
14,17,Hi,dca_sd,0.0,target_positive,0.5565717809063817
14,18,HR,dca_sd,0.0,target_positive,0.5983573134502242
14,19,OG,dca_sd,0.0,target_positive,
14,20,OB,dca_sd,0.0,target_positive,0.6666666666666666
14,21,OE,dca_sd,0.0,target_positive,0.9601990049751243
14,22,P,dca_sd,0.0,target_positive,0.8034735500318674
14,23,Pi,dca_sd,0.0,target_positive,
14,24,PT,dca_sd,0.0,target_positive,0.5551145754688106
14,25,PO,dca_sd,0.0,target_positive,0.5606046607489322
14,26,PrT,dca_sd,0.0,target_positive,0.5297510079258421
14,27,R,dca_sd,0.0,target_positive,
14,28,SP,dca_sd,0.0,target_positive,0.558682535746756
14,29,TeO,dca_sd,0.0,target_positive,0.47029122734545886
14,30,Th,dca_sd,0.0,target_positive,0.5704578952840517
14,31,TL,dca_sd,0.0,target_positive,0.34895383019194187
14,32,TS,dca_sd,0.0,target_positive,0.3769935075744964
14,33,TG,dca_sd,0.0,target_positive,
14,34,VR,dca_sd,0.0,target_positive,0.8464052287581699
14,35,NX,dca_sd,0.0,target_positive,0.5366125716285377
14,36,rMON,dca_sd,0.0,target_positive,0.6872550037320995
14,37,rCb,dca_sd,0.0,target_positive,0.6443105594717141
14,38,rMOS1,dca_sd,0.0,target_positive,0.45237264244628317
14,39,rMOS2,dca_sd,0.0,target_positive,0.5965592548023354
14,40,rMOS3,dca_sd,0.0,target_positive,0.3615130988771424
14,41,rMOS4,dca_sd,0.0,target_positive,0.48239703479146434
14,42,rMOS5,dca_sd,0.0,target_positive,0.5278743234787191
14,43,rIPN,dca_sd,0.0,target_positive,0.5632870233520544
14,44,rIO,dca_sd,0.0,target_positive,0.0
14,45,rHc,dca_sd,0.0,target_positive,0.842391304347826
14,46,rRa,dca_sd,0.0,target_positive,0.4622287092907193
14,47,rT,dca_sd,0.0,target_positive,0.3341147790560984
14,48,raRF,dca_sd,0.0,target_positive,0.38108975583661303
14,49,rimRF,dca_sd,0.0,target_positive,0.454453356889368
14,50,rpRF,dca_sd,0.0,target_positive,0.5840885360448672
14,51,rGG,dca_sd,0.0,target_positive,
14,52,rHb,dca_sd,0.0,target_positive,0.5160344153304653
14,53,rHi,dca_sd,0.0,target_positive,0.7630254828761565
14,54,rHR,dca_sd,0.0,target_positive,0.4771609904353267
14,55,rOG,dca_sd,0.0,target_positive,
14,56,rOB,dca_sd,0.0,target_positive,
14,57,rOE,dca_sd,0.0,target_positive,1.0
14,58,rP,dca_sd,0.0,target_positive,0.48146598763186615
14,59,rPi,dca_sd,0.0,target_positive,
14,60,rPT,dca_sd,0.0,target_positive,0.5269628387817826
14,61,rPO,dca_sd,0.0,target_positive,0.48886500686608153
14,62,rPrT,dca_sd,0.0,target_positive,0.5045148119005592
14,63,rR,dca_sd,0.0,target_positive,
14,64,rSP,dca_sd,0.0,target_positive,0.5439323820542487
14,65,rTeO,dca_sd,0.0,target_positive,0.5253206880298543
14,66,rTh,dca_sd,0.0,target_positive,0.5068873782924492
14,67,rTL,dca_sd,0.0,target_positive,0.4471129279509453
14,68,rTS,dca_sd,0.0,target_positive,0.5341673675357443
14,69,rTG,dca_sd,0.0,target_positive,
14,70,rVR,dca_sd,0.0,target_positive,0.6830732292917167
14,71,rNX,dca_sd,0.0,target_positive,0.7098160655650178
14,0,MON,dca_sd,0.0,conditional_target_positive,0.6483024070776124
14,1,Cb,dca_sd,0.0,conditional_target_positive,0.514416398813996
14,2,MOS1,dca_sd,0.0,conditional_target_positive,0.43117587810682445
14,3,MOS2,dca_sd,0.0,conditional_target_positive,
14,4,MOS3,dca_sd,0.0,conditional_target_positive,0.3591371052962707
14,5,MOS4,dca_sd,0.0,conditional_target_positive,0.5217544019706232
14,6,MOS5,dca_sd,0.0,conditional_target_positive,0.6095110796765706
14,7,IPN,dca_sd,0.0,conditional_target_positive,
14,8,IO,dca_sd,0.0,conditional_target_positive,
14,9,Hc,dca_sd,0.0,conditional_target_positive,
14,10,Ra,dca_sd,0.0,conditional_target_positive,
14,11,T,dca_sd,0.0,conditional_target_positive,0.25937921752209203
14,12,aRF,dca_sd,0.0,conditional_target_positive,
14,13,imRF,dca_sd,0.0,conditional_target_positive,
14,14,pRF,dca_sd,0.0,conditional_target_positive,
14,15,GG,dca_sd,0.0,conditional_target_positive,
14,16,Hb,dca_sd,0.0,conditional_target_positive,0.6875
14,17,Hi,dca_sd,0.0,conditional_target_positive,
14,18,HR,dca_sd,0.0,conditional_target_positive,
14,19,OG,dca_sd,0.0,conditional_target_positive,
14,20,OB,dca_sd,0.0,conditional_target_positive,
14,21,OE,dca_sd,0.0,conditional_target_positive,0.9601990049751243
14,22,P,dca_sd,0.0,conditional_target_positive,
14,23,Pi,dca_sd,0.0,conditional_target_positive,
14,24,PT,dca_sd,0.0,conditional_target_positive,
14,25,PO,dca_sd,0.0,conditional_target_positive,0.5606046607489322
14,26,PrT,dca_sd,0.0,conditional_target_positive,0.5297510079258421
14,27,R,dca_sd,0.0,conditional_target_positive,
14,28,SP,dca_sd,0.0,conditional_target_positive,0.558682535746756
14,29,TeO,dca_sd,0.0,conditional_target_positive,0.4531297725129812
14,30,Th,dca_sd,0.0,conditional_target_positive,0.5800073626407338
14,31,TL,dca_sd,0.0,conditional_target_positive,0.34895383019194187
14,32,TS,dca_sd,0.0,conditional_target_positive,0.3769935075744964
14,33,TG,dca_sd,0.0,conditional_target_positive,
14,34,VR,dca_sd,0.0,conditional_target_positive,0.8464052287581699
14,35,NX,dca_sd,0.0,conditional_target_positive,
14,36,rMON,dca_sd,0.0,conditional_target_positive,0.6872550037320995
14,37,rCb,dca_sd,0.0,conditional_target_positive,0.6543979820887234
14,38,rMOS1,dca_sd,0.0,conditional_target_positive,0.44156646814248796
14,39,rMOS2,dca_sd,0.0,conditional_target_positive,
14,40,rMOS3,dca_sd,0.0,conditional_target_positive,0.35094580124455554
14,41,rMOS4,dca_sd,0.0,conditional_target_positive,0.4694454699844939
14,42,rMOS5,dca_sd,0.0,conditional_target_positive,0.5278743234787191
14,43,rIPN,dca_sd,0.0,conditional_target_positive,
14,44,rIO,dca_sd,0.0,conditional_target_positive,0.0
14,45,rHc,dca_sd,0.0,conditional_target_positive,
14,46,rRa,dca_sd,0.0,conditional_target_positive,
14,47,rT,dca_sd,0.0,conditional_target_positive,0.24970665789863902
14,48,raRF,dca_sd,0.0,conditional_target_positive,0.38108975583661303
14,49,rimRF,dca_sd,0.0,conditional_target_positive,
14,50,rpRF,dca_sd,0.0,conditional_target_positive,
14,51,rGG,dca_sd,0.0,conditional_target_positive,
14,52,rHb,dca_sd,0.0,conditional_target_positive,0.5160344153304653
14,53,rHi,dca_sd,0.0,conditional_target_positive,
14,54,rHR,dca_sd,0.0,conditional_target_positive,
14,55,rOG,dca_sd,0.0,conditional_target_positive,
14,56,rOB,dca_sd,0.0,conditional_target_positive,
14,57,rOE,dca_sd,0.0,conditional_target_positive,1.0
14,58,rP,dca_sd,0.0,conditional_target_positive,0.45646776636929814
14,59,rPi,dca_sd,0.0,conditional_target_positive,
14,60,rPT,dca_sd,0.0,conditional_target_positive,
14,61,rPO,dca_sd,0.0,conditional_target_positive,0.48886500686608153
14,62,rPrT,dca_sd,0.0,conditional_target_positive,0.5045148119005592
14,63,rR,dca_sd,0.0,conditional_target_positive,
14,64,rSP,dca_sd,0.0,conditional_target_positive,0.5439323820542487
14,65,rTeO,dca_sd,0.0,conditional_target_positive,0.5148876453463034
14,66,rTh,dca_sd,0.0,conditional_target_positive,0.48676826979662385
14,67,rTL,dca_sd,0.0,conditional_target_positive,0.4471129279509453
14,68,rTS,dca_sd,0.0,conditional_target_positive,0.5341673675357443
14,69,rTG,dca_sd,0.0,conditional_target_positive,
14,70,rVR,dca_sd,0.0,conditional_target_positive,0.6830732292917167
14,71,rNX,dca_sd,0.0,conditional_target_positive,
14,0,MON,dca_sd,0.0,OO_minus_independence,0.0
14,1,Cb,dca_sd,0.0,OO_minus_independence,-0.0003577329902216819
14,2,MOS1,dca_sd,0.0,OO_minus_independence,-0.02900211214249726
14,3,MOS2,dca_sd,0.0,OO_minus_independence,0.0
14,4,MOS3,dca_sd,0.0,OO_minus_independence,-0.018895293815335445
14,5,MOS4,dca_sd,0.0,OO_minus_independence,-0.017906698731921022
14,6,MOS5,dca_sd,0.0,OO_minus_independence,0.0
14,7,IPN,dca_sd,0.0,OO_minus_independence,0.0
14,8,IO,dca_sd,0.0,OO_minus_independence,
14,9,Hc,dca_sd,0.0,OO_minus_independence,0.0
14,10,Ra,dca_sd,0.0,OO_minus_independence,0.0
14,11,T,dca_sd,0.0,OO_minus_independence,-0.003194516518179369
14,12,aRF,dca_sd,0.0,OO_minus_independence,0.0
14,13,imRF,dca_sd,0.0,OO_minus_independence,0.0
14,14,pRF,dca_sd,0.0,OO_minus_independence,0.0
14,15,GG,dca_sd,0.0,OO_minus_independence,
14,16,Hb,dca_sd,0.0,OO_minus_independence,0.0
14,17,Hi,dca_sd,0.0,OO_minus_independence,0.0
14,18,HR,dca_sd,0.0,OO_minus_independence,0.0
14,19,OG,dca_sd,0.0,OO_minus_independence,
14,20,OB,dca_sd,0.0,OO_minus_independence,0.0
14,21,OE,dca_sd,0.0,OO_minus_independence,0.0
14,22,P,dca_sd,0.0,OO_minus_independence,0.0
14,23,Pi,dca_sd,0.0,OO_minus_independence,
14,24,PT,dca_sd,0.0,OO_minus_independence,0.0
14,25,PO,dca_sd,0.0,OO_minus_independence,0.0
14,26,PrT,dca_sd,0.0,OO_minus_independence,0.0
14,27,R,dca_sd,0.0,OO_minus_independence,
14,28,SP,dca_sd,0.0,OO_minus_independence,0.0
14,29,TeO,dca_sd,0.0,OO_minus_independence,-0.012863222541095065
14,30,Th,dca_sd,0.0,OO_minus_independence,0.003807545608202234
14,31,TL,dca_sd,0.0,OO_minus_independence,0.0
14,32,TS,dca_sd,0.0,OO_minus_independence,0.0
14,33,TG,dca_sd,0.0,OO_minus_independence,
14,34,VR,dca_sd,0.0,OO_minus_independence,0.0
14,35,NX,dca_sd,0.0,OO_minus_independence,0.0
14,36,rMON,dca_sd,0.0,OO_minus_independence,0.0
14,37,rCb,dca_sd,0.0,OO_minus_independence,0.00725989671693017
14,38,rMOS1,dca_sd,0.0,OO_minus_independence,-0.009456962704523453
14,39,rMOS2,dca_sd,0.0,OO_minus_independence,0.0
14,40,rMOS3,dca_sd,0.0,OO_minus_independence,-0.009387394160044749
14,41,rMOS4,dca_sd,0.0,OO_minus_independence,-0.010385515132794954
14,42,rMOS5,dca_sd,0.0,OO_minus_independence,0.0
14,43,rIPN,dca_sd,0.0,OO_minus_independence,0.0
14,44,rIO,dca_sd,0.0,OO_minus_independence,0.0
14,45,rHc,dca_sd,0.0,OO_minus_independence,0.0
14,46,rRa,dca_sd,0.0,OO_minus_independence,0.0
14,47,rT,dca_sd,0.0,OO_minus_independence,-0.05046138738745587
14,48,raRF,dca_sd,0.0,OO_minus_independence,0.0
14,49,rimRF,dca_sd,0.0,OO_minus_independence,0.0
14,50,rpRF,dca_sd,0.0,OO_minus_independence,0.0
14,51,rGG,dca_sd,0.0,OO_minus_independence,
14,52,rHb,dca_sd,0.0,OO_minus_independence,0.0
14,53,rHi,dca_sd,0.0,OO_minus_independence,0.0
14,54,rHR,dca_sd,0.0,OO_minus_independence,0.0
14,55,rOG,dca_sd,0.0,OO_minus_independence,
14,56,rOB,dca_sd,0.0,OO_minus_independence,
14,57,rOE,dca_sd,0.0,OO_minus_independence,0.0
14,58,rP,dca_sd,0.0,OO_minus_independence,-0.02160995744211225
14,59,rPi,dca_sd,0.0,OO_minus_independence,
14,60,rPT,dca_sd,0.0,OO_minus_independence,0.0
14,61,rPO,dca_sd,0.0,OO_minus_independence,0.0
14,62,rPrT,dca_sd,0.0,OO_minus_independence,0.0
14,63,rR,dca_sd,0.0,OO_minus_independence,
14,64,rSP,dca_sd,0.0,OO_minus_independence,0.0
14,65,rTeO,dca_sd,0.0,OO_minus_independence,-0.007770922823957305
14,66,rTh,dca_sd,0.0,OO_minus_independence,-0.016571862119452163
14,67,rTL,dca_sd,0.0,OO_minus_independence,0.0
14,68,rTS,dca_sd,0.0,OO_minus_independence,0.0
14,69,rTG,dca_sd,0.0,OO_minus_independence,
14,70,rVR,dca_sd,0.0,OO_minus_independence,0.0
14,71,rNX,dca_sd,0.0,OO_minus_independence,0.0
14,0,MON,dca_sd,0.05,OO,0.4683118723447327
14,1,Cb,dca_sd,0.05,OO,0.3339124242628868
14,2,MOS1,dca_sd,0.05,OO,0.3381358807196061
14,3,MOS2,dca_sd,0.05,OO,0.0
14,4,MOS3,dca_sd,0.05,OO,0.26527093481898284
14,5,MOS4,dca_sd,0.05,OO,0.35796680747132187
14,6,MOS5,dca_sd,0.05,OO,0.4059471220412738
14,7,IPN,dca_sd,0.05,OO,0.0
14,8,IO,dca_sd,0.05,OO,
14,9,Hc,dca_sd,0.05,OO,0.0
14,10,Ra,dca_sd,0.05,OO,0.0
14,11,T,dca_sd,0.05,OO,0.22708074201875109
14,12,aRF,dca_sd,0.05,OO,0.0
