Subject,RegionID,node,exclusion_band_sd,OO,retained_edge_fraction
12,65,rTeO,0.5,0.25352127390065476,0.42615278446981736
12,66,rTh,0.5,,0.42615278446981736
12,67,rTL,0.5,,0.42615278446981736
12,68,rTS,0.5,,0.42615278446981736
12,69,rTG,0.5,,0.42615278446981736
12,70,rVR,0.5,,0.42615278446981736
12,71,rNX,0.5,0.0,0.42615278446981736
13,0,MON,0.0,0.5132848431754522,1.0
13,1,Cb,0.0,0.0,1.0
13,2,MOS1,0.0,0.0,1.0
13,3,MOS2,0.0,0.0,1.0
13,4,MOS3,0.0,0.1093984346695386,1.0
13,5,MOS4,0.0,0.339171844739324,1.0
13,6,MOS5,0.0,0.4173904304056148,1.0
13,7,IPN,0.0,0.0,1.0
13,8,IO,0.0,,1.0
13,9,Hc,0.0,,1.0
13,10,Ra,0.0,0.0,1.0
13,11,T,0.0,0.28256189338416055,1.0
13,12,aRF,0.0,0.0,1.0
13,13,imRF,0.0,0.0,1.0
13,14,pRF,0.0,0.0,1.0
13,15,GG,0.0,,1.0
13,16,Hb,0.0,0.0,1.0
13,17,Hi,0.0,0.0,1.0
13,18,HR,0.0,0.0,1.0
13,19,OG,0.0,,1.0
13,20,OB,0.0,,1.0
13,21,OE,0.0,0.2222222222222222,1.0
13,22,P,0.0,0.03428818591117315,1.0
13,23,Pi,0.0,,1.0
13,24,PT,0.0,0.29380841121495327,1.0
13,25,PO,0.0,0.39051997555794804,1.0
13,26,PrT,0.0,0.0,1.0
13,27,R,0.0,,1.0
13,28,SP,0.0,0.5351908949031251,1.0
13,29,TeO,0.0,0.2459114516629772,1.0
13,30,Th,0.0,0.2280519794499849,1.0
13,31,TL,0.0,0.0,1.0
13,32,TS,0.0,0.29705882352941176,1.0
13,33,TG,0.0,,1.0
13,34,VR,0.0,0.5821223537854323,1.0
13,35,NX,0.0,0.0,1.0
13,36,rMON,0.0,0.3663824190742862,1.0
13,37,rCb,0.0,0.1459240869186865,1.0
13,38,rMOS1,0.0,0.10618710170516128,1.0
13,39,rMOS2,0.0,0.382496189166078,1.0
13,40,rMOS3,0.0,0.05110429762230117,1.0
13,41,rMOS4,0.0,0.3255527020798026,1.0
13,42,rMOS5,0.0,0.40168779933941184,1.0
13,43,rIPN,0.0,0.0,1.0
13,44,rIO,0.0,,1.0
13,45,rHc,0.0,0.0,1.0
13,46,rRa,0.0,0.0,1.0
13,47,rT,0.0,0.08776015190479039,1.0
13,48,raRF,0.0,0.0,1.0
13,49,rimRF,0.0,0.0,1.0
13,50,rpRF,0.0,0.18901385094830522,1.0
13,51,rGG,0.0,,1.0
13,52,rHb,0.0,0.0,1.0
13,53,rHi,0.0,0.0,1.0
13,54,rHR,0.0,1.0,1.0
13,55,rOG,0.0,,1.0
13,56,rOB,0.0,,1.0
13,57,rOE,0.0,,1.0
13,58,rP,0.0,0.5874043077721551,1.0
13,59,rPi,0.0,,1.0
13,60,rPT,0.0,0.0,1.0
13,61,rPO,0.0,0.37628194092619466,1.0
13,62,rPrT,0.0,0.4490328364384475,1.0
13,63,rR,0.0,,1.0
13,64,rSP,0.0,0.6016475433951162,1.0
13,65,rTeO,0.0,0.2989853962974133,1.0
13,66,rTh,0.0,0.23617676156974826,1.0
13,67,rTL,0.0,0.0,1.0
13,68,rTS,0.0,0.6890130353817505,1.0
13,69,rTG,0.0,,1.0
13,70,rVR,0.0,0.5762291451350953,1.0
13,71,rNX,0.0,0.0,1.0
13,0,MON,0.025,0.5154061624649859,0.9742818988839109
13,1,Cb,0.025,0.0,0.9742818988839109
13,2,MOS1,0.025,0.0,0.9742818988839109
13,3,MOS2,0.025,0.0,0.9742818988839109
13,4,MOS3,0.025,0.11004397684924448,0.9742818988839109
13,5,MOS4,0.025,0.343619558442733,0.9742818988839109
13,6,MOS5,0.025,0.42818669911455753,0.9742818988839109
13,7,IPN,0.025,0.0,0.9742818988839109
13,8,IO,0.025,,0.9742818988839109
13,9,Hc,0.025,,0.9742818988839109
13,10,Ra,0.025,0.0,0.9742818988839109
13,11,T,0.025,0.2884995791695327,0.9742818988839109
13,12,aRF,0.025,0.0,0.9742818988839109
13,13,imRF,0.025,0.0,0.9742818988839109
13,14,pRF,0.025,0.0,0.9742818988839109
13,15,GG,0.025,,0.9742818988839109
13,16,Hb,0.025,0.0,0.9742818988839109
13,17,Hi,0.025,0.0,0.9742818988839109
13,18,HR,0.025,,0.9742818988839109
13,19,OG,0.025,,0.9742818988839109
13,20,OB,0.025,,0.9742818988839109
13,21,OE,0.025,,0.9742818988839109
13,22,P,0.025,0.0,0.9742818988839109
13,23,Pi,0.025,,0.9742818988839109
13,24,PT,0.025,0.29758282623394183,0.9742818988839109
13,25,PO,0.025,0.3958868515073671,0.9742818988839109
13,26,PrT,0.025,0.0,0.9742818988839109
13,27,R,0.025,,0.9742818988839109
13,28,SP,0.025,0.5727925609199219,0.9742818988839109
13,29,TeO,0.025,0.25890957700326,0.9742818988839109
13,30,Th,0.025,0.23873609112466812,0.9742818988839109
13,31,TL,0.025,,0.9742818988839109
13,32,TS,0.025,,0.9742818988839109
13,33,TG,0.025,,0.9742818988839109
13,34,VR,0.025,0.5827103957617797,0.9742818988839109
13,35,NX,0.025,0.0,0.9742818988839109
13,36,rMON,0.025,0.3694229370749027,0.9742818988839109
13,37,rCb,0.025,0.15027966240188093,0.9742818988839109
13,38,rMOS1,0.025,0.10638556161646076,0.9742818988839109
13,39,rMOS2,0.025,0.3834561244393644,0.9742818988839109
13,40,rMOS3,0.025,0.05128339179853118,0.9742818988839109
13,41,rMOS4,0.025,0.3293691655144282,0.9742818988839109
13,42,rMOS5,0.025,0.41221311381956244,0.9742818988839109
13,43,rIPN,0.025,,0.9742818988839109
13,44,rIO,0.025,,0.9742818988839109
13,45,rHc,0.025,,0.9742818988839109
13,46,rRa,0.025,0.0,0.9742818988839109
13,47,rT,0.025,0.0889638572484506,0.9742818988839109
13,48,raRF,0.025,0.0,0.9742818988839109
13,49,rimRF,0.025,0.0,0.9742818988839109
13,50,rpRF,0.025,0.19044214600625634,0.9742818988839109
13,51,rGG,0.025,,0.9742818988839109
13,52,rHb,0.025,0.0,0.9742818988839109
13,53,rHi,0.025,0.0,0.9742818988839109
13,54,rHR,0.025,,0.9742818988839109
13,55,rOG,0.025,,0.9742818988839109
13,56,rOB,0.025,,0.9742818988839109
13,57,rOE,0.025,,0.9742818988839109
13,58,rP,0.025,0.7205184631846723,0.9742818988839109
13,59,rPi,0.025,,0.9742818988839109
13,60,rPT,0.025,0.0,0.9742818988839109
13,61,rPO,0.025,0.3838338225333032,0.9742818988839109
13,62,rPrT,0.025,0.4582760767179921,0.9742818988839109
13,63,rR,0.025,,0.9742818988839109
13,64,rSP,0.025,,0.9742818988839109
13,65,rTeO,0.025,0.3166108510611308,0.9742818988839109
13,66,rTh,0.025,0.23997826895239746,0.9742818988839109
13,67,rTL,0.025,,0.9742818988839109
13,68,rTS,0.025,,0.9742818988839109
13,69,rTG,0.025,,0.9742818988839109
13,70,rVR,0.025,0.5836922708782005,0.9742818988839109
13,71,rNX,0.025,0.0,0.9742818988839109
13,0,MON,0.05,0.5151086887268388,0.9541419270089955
13,1,Cb,0.05,0.0,0.9541419270089955
13,2,MOS1,0.05,0.0,0.9541419270089955
13,3,MOS2,0.05,0.0,0.9541419270089955
13,4,MOS3,0.05,0.1097197651978128,0.9541419270089955
13,5,MOS4,0.05,0.34688287629300407,0.9541419270089955
13,6,MOS5,0.05,0.4301795686409475,0.9541419270089955
13,7,IPN,0.05,0.0,0.9541419270089955
13,8,IO,0.05,,0.9541419270089955
13,9,Hc,0.05,,0.9541419270089955
13,10,Ra,0.05,0.0,0.9541419270089955
13,11,T,0.05,0.2893860546296237,0.9541419270089955
13,12,aRF,0.05,0.0,0.9541419270089955
13,13,imRF,0.05,0.0,0.9541419270089955
13,14,pRF,0.05,0.0,0.9541419270089955
13,15,GG,0.05,,0.9541419270089955
13,16,Hb,0.05,,0.9541419270089955
13,17,Hi,0.05,0.0,0.9541419270089955
13,18,HR,0.05,,0.9541419270089955
13,19,OG,0.05,,0.9541419270089955
13,20,OB,0.05,,0.9541419270089955
13,21,OE,0.05,,0.9541419270089955
13,22,P,0.05,0.0,0.9541419270089955
13,23,Pi,0.05,,0.9541419270089955
13,24,PT,0.05,0.28072561226654025,0.9541419270089955
13,25,PO,0.05,0.3967339819256274,0.9541419270089955
13,26,PrT,0.05,,0.9541419270089955
13,27,R,0.05,,0.9541419270089955
13,28,SP,0.05,0.582923520434119,0.9541419270089955
13,29,TeO,0.05,0.25763893441104463,0.9541419270089955
13,30,Th,0.05,0.24153205290409296,0.9541419270089955
13,31,TL,0.05,,0.9541419270089955
13,32,TS,0.05,,0.9541419270089955
13,33,TG,0.05,,0.9541419270089955
13,34,VR,0.05,0.5827103957617797,0.9541419270089955
13,35,NX,0.05,0.0,0.9541419270089955
13,36,rMON,0.05,0.3714939363296686,0.9541419270089955
13,37,rCb,0.05,0.1512194863142704,0.9541419270089955
13,38,rMOS1,0.05,0.10656057665057135,0.9541419270089955
13,39,rMOS2,0.05,0.38368612923176376,0.9541419270089955
13,40,rMOS3,0.05,0.05131096483856473,0.9541419270089955
13,41,rMOS4,0.05,0.3295951565041699,0.9541419270089955
13,42,rMOS5,0.05,0.41442616775633906,0.9541419270089955
13,43,rIPN,0.05,,0.9541419270089955
13,44,rIO,0.05,,0.9541419270089955
13,45,rHc,0.05,,0.9541419270089955
13,46,rRa,0.05,0.0,0.9541419270089955
13,47,rT,0.05,0.09086228189374494,0.9541419270089955
13,48,raRF,0.05,0.0,0.9541419270089955
13,49,rimRF,0.05,0.0,0.9541419270089955
13,50,rpRF,0.05,0.19068508811722043,0.9541419270089955
13,51,rGG,0.05,,0.9541419270089955
13,52,rHb,0.05,0.0,0.9541419270089955
13,53,rHi,0.05,0.0,0.9541419270089955
13,54,rHR,0.05,,0.9541419270089955
13,55,rOG,0.05,,0.9541419270089955
13,56,rOB,0.05,,0.9541419270089955
13,57,rOE,0.05,,0.9541419270089955
13,58,rP,0.05,0.7529946214669895,0.9541419270089955
13,59,rPi,0.05,,0.9541419270089955
13,60,rPT,0.05,0.0,0.9541419270089955
13,61,rPO,0.05,0.38629688352870845,0.9541419270089955
13,62,rPrT,0.05,0.4875794952136911,0.9541419270089955
13,63,rR,0.05,,0.9541419270089955
13,64,rSP,0.05,,0.9541419270089955
13,65,rTeO,0.05,0.3201877282056256,0.9541419270089955
13,66,rTh,0.05,0.24096159708271878,0.9541419270089955
13,67,rTL,0.05,,0.9541419270089955
13,68,rTS,0.05,,0.9541419270089955
13,69,rTG,0.05,,0.9541419270089955
13,70,rVR,0.05,0.5876403984822602,0.9541419270089955
13,71,rNX,0.05,0.0,0.9541419270089955
13,0,MON,0.1,0.5522216263586779,0.7459045600096955
13,1,Cb,0.1,0.0,0.7459045600096955
13,2,MOS1,0.1,0.0,0.7459045600096955
13,3,MOS2,0.1,0.0,0.7459045600096955
13,4,MOS3,0.1,0.11400337376022254,0.7459045600096955
13,5,MOS4,0.1,0.3420394789704399,0.7459045600096955
13,6,MOS5,0.1,0.43588703661286354,0.7459045600096955
13,7,IPN,0.1,,0.7459045600096955
13,8,IO,0.1,,0.7459045600096955
13,9,Hc,0.1,,0.7459045600096955
13,10,Ra,0.1,0.0,0.7459045600096955
13,11,T,0.1,0.2845584477335659,0.7459045600096955
13,12,aRF,0.1,0.0,0.7459045600096955
13,13,imRF,0.1,0.0,0.7459045600096955
13,14,pRF,0.1,0.0,0.7459045600096955
13,15,GG,0.1,,0.7459045600096955
13,16,Hb,0.1,,0.7459045600096955
13,17,Hi,0.1,,0.7459045600096955
13,18,HR,0.1,,0.7459045600096955
13,19,OG,0.1,,0.7459045600096955
13,20,OB,0.1,,0.7459045600096955
13,21,OE,0.1,,0.7459045600096955
13,22,P,0.1,,0.7459045600096955
13,23,Pi,0.1,,0.7459045600096955
13,24,PT,0.1,0.316570895634646,0.7459045600096955
13,25,PO,0.1,0.40827482916783675,0.7459045600096955
13,26,PrT,0.1,,0.7459045600096955
13,27,R,0.1,,0.7459045600096955
13,28,SP,0.1,,0.7459045600096955
13,29,TeO,0.1,0.2645644637538497,0.7459045600096955
13,30,Th,0.1,0.2206263983881031,0.7459045600096955
13,31,TL,0.1,,0.7459045600096955
13,32,TS,0.1,,0.7459045600096955
13,33,TG,0.1,,0.7459045600096955
13,34,VR,0.1,0.6449389523434423,0.7459045600096955
13,35,NX,0.1,0.0,0.7459045600096955
13,36,rMON,0.1,0.553568759127445,0.7459045600096955
13,37,rCb,0.1,0.18270747310779917,0.7459045600096955
13,38,rMOS1,0.1,0.10601403010956097,0.7459045600096955
13,39,rMOS2,0.1,,0.7459045600096955
13,40,rMOS3,0.1,0.047996619679557415,0.7459045600096955
13,41,rMOS4,0.1,0.32402526311303137,0.7459045600096955
13,42,rMOS5,0.1,0.40904520330701133,0.7459045600096955
13,43,rIPN,0.1,,0.7459045600096955
13,44,rIO,0.1,,0.7459045600096955
13,45,rHc,0.1,,0.7459045600096955
13,46,rRa,0.1,0.0,0.7459045600096955
13,47,rT,0.1,0.0924721110448778,0.7459045600096955
13,48,raRF,0.1,0.0,0.7459045600096955
13,49,rimRF,0.1,0.0,0.7459045600096955
13,50,rpRF,0.1,0.183519529684762,0.7459045600096955
13,51,rGG,0.1,,0.7459045600096955
13,52,rHb,0.1,,0.7459045600096955
13,53,rHi,0.1,0.0,0.7459045600096955
13,54,rHR,0.1,,0.7459045600096955
13,55,rOG,0.1,,0.7459045600096955
13,56,rOB,0.1,,0.7459045600096955
13,57,rOE,0.1,,0.7459045600096955
13,58,rP,0.1,0.7001362862010222,0.7459045600096955
13,59,rPi,0.1,,0.7459045600096955
13,60,rPT,0.1,,0.7459045600096955
13,61,rPO,0.1,0.3706308610400682,0.7459045600096955
13,62,rPrT,0.1,,0.7459045600096955
13,63,rR,0.1,,0.7459045600096955
13,64,rSP,0.1,,0.7459045600096955
13,65,rTeO,0.1,0.33822553573519654,0.7459045600096955
13,66,rTh,0.1,0.24381985873962833,0.7459045600096955
13,67,rTL,0.1,,0.7459045600096955
13,68,rTS,0.1,,0.7459045600096955
13,69,rTG,0.1,,0.7459045600096955
13,70,rVR,0.1,0.624803004392583,0.7459045600096955
13,71,rNX,0.1,0.0,0.7459045600096955
13,0,MON,0.15,0.5544917257683215,0.7350892856248566
13,1,Cb,0.15,0.0,0.7350892856248566
13,2,MOS1,0.15,0.0,0.7350892856248566
13,3,MOS2,0.15,0.0,0.7350892856248566
13,4,MOS3,0.15,0.11496718410193578,0.7350892856248566
13,5,MOS4,0.15,0.34506238305288545,0.7350892856248566
13,6,MOS5,0.15,0.440900395357735,0.7350892856248566
13,7,IPN,0.15,,0.7350892856248566
13,8,IO,0.15,,0.7350892856248566
13,9,Hc,0.15,,0.7350892856248566
13,10,Ra,0.15,0.0,0.7350892856248566
13,11,T,0.15,0.28916484504596685,0.7350892856248566
13,12,aRF,0.15,0.0,0.7350892856248566
13,13,imRF,0.15,0.0,0.7350892856248566
13,14,pRF,0.15,0.0,0.7350892856248566
13,15,GG,0.15,,0.7350892856248566
13,16,Hb,0.15,,0.7350892856248566
13,17,Hi,0.15,,0.7350892856248566
13,18,HR,0.15,,0.7350892856248566
13,19,OG,0.15,,0.7350892856248566
13,20,OB,0.15,,0.7350892856248566
13,21,OE,0.15,,0.7350892856248566
13,22,P,0.15,,0.7350892856248566
13,23,Pi,0.15,,0.7350892856248566
13,24,PT,0.15,0.32173128117254673,0.7350892856248566
13,25,PO,0.15,0.4086348606518658,0.7350892856248566
13,26,PrT,0.15,,0.7350892856248566
13,27,R,0.15,,0.7350892856248566
13,28,SP,0.15,,0.7350892856248566
13,29,TeO,0.15,0.2669245635297586,0.7350892856248566
13,30,Th,0.15,0.2239870983949982,0.7350892856248566
13,31,TL,0.15,,0.7350892856248566
13,32,TS,0.15,,0.7350892856248566
13,33,TG,0.15,,0.7350892856248566
13,34,VR,0.15,0.6471692520501927,0.7350892856248566
13,35,NX,0.15,0.0,0.7350892856248566
13,36,rMON,0.15,0.5556068510225751,0.7350892856248566
13,37,rCb,0.15,0.1842321575354705,0.7350892856248566
13,38,rMOS1,0.15,0.1062006502554575,0.7350892856248566
13,39,rMOS2,0.15,,0.7350892856248566
13,40,rMOS3,0.15,0.04807272126010291,0.7350892856248566
13,41,rMOS4,0.15,0.32600871021775546,0.7350892856248566
13,42,rMOS5,0.15,0.4118003444614361,0.7350892856248566
13,43,rIPN,0.15,,0.7350892856248566
13,44,rIO,0.15,,0.7350892856248566
13,45,rHc,0.15,,0.7350892856248566
13,46,rRa,0.15,0.0,0.7350892856248566
13,47,rT,0.15,0.09310184707460531,0.7350892856248566
13,48,raRF,0.15,0.0,0.7350892856248566
13,49,rimRF,0.15,0.0,0.7350892856248566
13,50,rpRF,0.15,0.18518747623731902,0.7350892856248566
13,51,rGG,0.15,,0.7350892856248566
13,52,rHb,0.15,,0.7350892856248566
13,53,rHi,0.15,,0.7350892856248566
13,54,rHR,0.15,,0.7350892856248566
13,55,rOG,0.15,,0.7350892856248566
13,56,rOB,0.15,,0.7350892856248566
13,57,rOE,0.15,,0.7350892856248566
13,58,rP,0.15,,0.7350892856248566
13,59,rPi,0.15,,0.7350892856248566
13,60,rPT,0.15,,0.7350892856248566
13,61,rPO,0.15,0.36992192265462975,0.7350892856248566
13,62,rPrT,0.15,,0.7350892856248566
13,63,rR,0.15,,0.7350892856248566
13,64,rSP,0.15,,0.7350892856248566
13,65,rTeO,0.15,0.3404298972402413,0.7350892856248566
13,66,rTh,0.15,0.2372176531912429,0.7350892856248566
13,67,rTL,0.15,,0.7350892856248566
13,68,rTS,0.15,,0.7350892856248566
13,69,rTG,0.15,,0.7350892856248566
13,70,rVR,0.15,0.6271794008751262,0.7350892856248566
13,71,rNX,0.15,0.0,0.7350892856248566
13,0,MON,0.25,0.5598498473948115,0.6860312706268148
13,1,Cb,0.25,,0.6860312706268148
13,2,MOS1,0.25,0.0,0.6860312706268148
13,3,MOS2,0.25,0.0,0.6860312706268148
13,4,MOS3,0.25,0.11242936040951658,0.6860312706268148
13,5,MOS4,0.25,0.347906237395905,0.6860312706268148
13,6,MOS5,0.25,0.44402425673649737,0.6860312706268148
13,7,IPN,0.25,,0.6860312706268148
13,8,IO,0.25,,0.6860312706268148
13,9,Hc,0.25,,0.6860312706268148
13,10,Ra,0.25,0.0,0.6860312706268148
13,11,T,0.25,0.34914322091184136,0.6860312706268148
13,12,aRF,0.25,0.0,0.6860312706268148
13,13,imRF,0.25,0.0,0.6860312706268148
13,14,pRF,0.25,0.0,0.6860312706268148
13,15,GG,0.25,,0.6860312706268148
13,16,Hb,0.25,,0.6860312706268148
13,17,Hi,0.25,,0.6860312706268148
13,18,HR,0.25,,0.6860312706268148
13,19,OG,0.25,,0.6860312706268148
13,20,OB,0.25,,0.6860312706268148
13,21,OE,0.25,,0.6860312706268148
13,22,P,0.25,,0.6860312706268148
13,23,Pi,0.25,,0.6860312706268148
13,24,PT,0.25,0.311931557940195,0.6860312706268148
13,25,PO,0.25,,0.6860312706268148
13,26,PrT,0.25,,0.6860312706268148
13,27,R,0.25,,0.6860312706268148
13,28,SP,0.25,,0.6860312706268148
13,29,TeO,0.25,0.269691651824155,0.6860312706268148
13,30,Th,0.25,0.22384221413671826,0.6860312706268148
13,31,TL,0.25,,0.6860312706268148
13,32,TS,0.25,,0.6860312706268148
13,33,TG,0.25,,0.6860312706268148
13,34,VR,0.25,,0.6860312706268148
13,35,NX,0.25,0.0,0.6860312706268148
13,36,rMON,0.25,0.532324255858138,0.6860312706268148
13,37,rCb,0.25,0.18634413374759579,0.6860312706268148
13,38,rMOS1,0.25,0.1010864572939928,0.6860312706268148
13,39,rMOS2,0.25,,0.6860312706268148
13,40,rMOS3,0.25,0.04783810398699286,0.6860312706268148
13,41,rMOS4,0.25,0.3231673534640775,0.6860312706268148
13,42,rMOS5,0.25,0.4056430393610343,0.6860312706268148
13,43,rIPN,0.25,,0.6860312706268148
13,44,rIO,0.25,,0.6860312706268148
13,45,rHc,0.25,,0.6860312706268148
13,46,rRa,0.25,0.0,0.6860312706268148
13,47,rT,0.25,0.09426951507918814,0.6860312706268148
13,48,raRF,0.25,0.0,0.6860312706268148
13,49,rimRF,0.25,0.0,0.6860312706268148
13,50,rpRF,0.25,0.17763345340970169,0.6860312706268148
13,51,rGG,0.25,,0.6860312706268148
13,52,rHb,0.25,,0.6860312706268148
13,53,rHi,0.25,,0.6860312706268148
13,54,rHR,0.25,,0.6860312706268148
13,55,rOG,0.25,,0.6860312706268148
13,56,rOB,0.25,,0.6860312706268148
13,57,rOE,0.25,,0.6860312706268148
13,58,rP,0.25,,0.6860312706268148
13,59,rPi,0.25,,0.6860312706268148
13,60,rPT,0.25,,0.6860312706268148
13,61,rPO,0.25,0.3237601339153839,0.6860312706268148
13,62,rPrT,0.25,,0.6860312706268148
13,63,rR,0.25,,0.6860312706268148
13,64,rSP,0.25,,0.6860312706268148
13,65,rTeO,0.25,0.35397076314897297,0.6860312706268148
13,66,rTh,0.25,0.231184214818923,0.6860312706268148
13,67,rTL,0.25,,0.6860312706268148
13,68,rTS,0.25,,0.6860312706268148
13,69,rTG,0.25,,0.6860312706268148
13,70,rVR,0.25,0.5841660582038176,0.6860312706268148
13,71,rNX,0.25,0.0,0.6860312706268148
13,0,MON,0.35,0.5577626994315056,0.6202563334024441
13,1,Cb,0.35,,0.6202563334024441
13,2,MOS1,0.35,0.0,0.6202563334024441
13,3,MOS2,0.35,0.0,0.6202563334024441
13,4,MOS3,0.35,0.11239716353541743,0.6202563334024441
13,5,MOS4,0.35,0.3409897707713973,0.6202563334024441
13,6,MOS5,0.35,0.42745022970903523,0.6202563334024441
13,7,IPN,0.35,,0.6202563334024441
13,8,IO,0.35,,0.6202563334024441
13,9,Hc,0.35,,0.6202563334024441
13,10,Ra,0.35,0.0,0.6202563334024441
13,11,T,0.35,0.34327594167597913,0.6202563334024441
13,12,aRF,0.35,0.0,0.6202563334024441
13,13,imRF,0.35,0.0,0.6202563334024441
13,14,pRF,0.35,0.0,0.6202563334024441
13,15,GG,0.35,,0.6202563334024441
13,16,Hb,0.35,,0.6202563334024441
13,17,Hi,0.35,,0.6202563334024441
13,18,HR,0.35,,0.6202563334024441
13,19,OG,0.35,,0.6202563334024441
13,20,OB,0.35,,0.6202563334024441
13,21,OE,0.35,,0.6202563334024441
13,22,P,0.35,,0.6202563334024441
13,23,Pi,0.35,,0.6202563334024441
13,24,PT,0.35,,0.6202563334024441
13,25,PO,0.35,,0.6202563334024441
13,26,PrT,0.35,,0.6202563334024441
13,27,R,0.35,,0.6202563334024441
13,28,SP,0.35,,0.6202563334024441
13,29,TeO,0.35,0.25689010215280045,0.6202563334024441
13,30,Th,0.35,0.34896765815538533,0.6202563334024441
13,31,TL,0.35,,0.6202563334024441
13,32,TS,0.35,,0.6202563334024441
13,33,TG,0.35,,0.6202563334024441
13,34,VR,0.35,,0.6202563334024441
13,35,NX,0.35,0.0,0.6202563334024441
13,36,rMON,0.35,0.5397794299196181,0.6202563334024441
13,37,rCb,0.35,0.0,0.6202563334024441
13,38,rMOS1,0.35,0.10087852621381925,0.6202563334024441
13,39,rMOS2,0.35,,0.6202563334024441
13,40,rMOS3,0.35,0.048820506179196164,0.6202563334024441
13,41,rMOS4,0.35,0.31508855619964987,0.6202563334024441
13,42,rMOS5,0.35,0.3765572512204748,0.6202563334024441
13,43,rIPN,0.35,,0.6202563334024441
13,44,rIO,0.35,,0.6202563334024441
13,45,rHc,0.35,,0.6202563334024441
13,46,rRa,0.35,0.0,0.6202563334024441
13,47,rT,0.35,0.0,0.6202563334024441
13,48,raRF,0.35,0.0,0.6202563334024441
13,49,rimRF,0.35,0.0,0.6202563334024441
13,50,rpRF,0.35,0.1753984753984754,0.6202563334024441
13,51,rGG,0.35,,0.6202563334024441
13,52,rHb,0.35,,0.6202563334024441
13,53,rHi,0.35,,0.6202563334024441
13,54,rHR,0.35,,0.6202563334024441
13,55,rOG,0.35,,0.6202563334024441
13,56,rOB,0.35,,0.6202563334024441
13,57,rOE,0.35,,0.6202563334024441
13,58,rP,0.35,,0.6202563334024441
13,59,rPi,0.35,,0.6202563334024441
13,60,rPT,0.35,,0.6202563334024441
13,61,rPO,0.35,,0.6202563334024441
13,62,rPrT,0.35,,0.6202563334024441
13,63,rR,0.35,,0.6202563334024441
13,64,rSP,0.35,,0.6202563334024441
13,65,rTeO,0.35,0.33626015720382274,0.6202563334024441
13,66,rTh,0.35,0.28654443876145885,0.6202563334024441
13,67,rTL,0.35,,0.6202563334024441
13,68,rTS,0.35,,0.6202563334024441
13,69,rTG,0.35,,0.6202563334024441
13,70,rVR,0.35,,0.6202563334024441
13,71,rNX,0.35,0.0,0.6202563334024441
13,0,MON,0.5,,0.43530128796460726
13,1,Cb,0.5,,0.43530128796460726
13,2,MOS1,0.5,0.0,0.43530128796460726
13,3,MOS2,0.5,0.0,0.43530128796460726
13,4,MOS3,0.5,0.33359831878536966,0.43530128796460726
13,5,MOS4,0.5,0.35746020775886994,0.43530128796460726
13,6,MOS5,0.5,0.4571552784744239,0.43530128796460726
13,7,IPN,0.5,,0.43530128796460726
13,8,IO,0.5,,0.43530128796460726
13,9,Hc,0.5,,0.43530128796460726
13,10,Ra,0.5,0.0,0.43530128796460726
13,11,T,0.5,0.3606882502223951,0.43530128796460726
13,12,aRF,0.5,,0.43530128796460726
13,13,imRF,0.5,0.0,0.43530128796460726
13,14,pRF,0.5,0.0,0.43530128796460726
13,15,GG,0.5,,0.43530128796460726
13,16,Hb,0.5,,0.43530128796460726
13,17,Hi,0.5,,0.43530128796460726
13,18,HR,0.5,,0.43530128796460726
13,19,OG,0.5,,0.43530128796460726
13,20,OB,0.5,,0.43530128796460726
13,21,OE,0.5,,0.43530128796460726
13,22,P,0.5,,0.43530128796460726
13,23,Pi,0.5,,0.43530128796460726
13,24,PT,0.5,,0.43530128796460726
13,25,PO,0.5,,0.43530128796460726
13,26,PrT,0.5,,0.43530128796460726
13,27,R,0.5,,0.43530128796460726
13,28,SP,0.5,,0.43530128796460726
13,29,TeO,0.5,0.2585637674407721,0.43530128796460726
13,30,Th,0.5,0.40034275768984867,0.43530128796460726
13,31,TL,0.5,,0.43530128796460726
13,32,TS,0.5,,0.43530128796460726
13,33,TG,0.5,,0.43530128796460726
13,34,VR,0.5,,0.43530128796460726
13,35,NX,0.5,,0.43530128796460726
13,36,rMON,0.5,,0.43530128796460726
13,37,rCb,0.5,0.0,0.43530128796460726
13,38,rMOS1,0.5,0.12417338020501437,0.43530128796460726
13,39,rMOS2,0.5,,0.43530128796460726
13,40,rMOS3,0.5,0.10061111874191953,0.43530128796460726
13,41,rMOS4,0.5,0.3502937665194793,0.43530128796460726
13,42,rMOS5,0.5,0.3985058494954648,0.43530128796460726
13,43,rIPN,0.5,,0.43530128796460726
13,44,rIO,0.5,,0.43530128796460726
13,45,rHc,0.5,,0.43530128796460726
13,46,rRa,0.5,,0.43530128796460726
13,47,rT,0.5,0.0,0.43530128796460726
13,48,raRF,0.5,0.0,0.43530128796460726
13,49,rimRF,0.5,0.0,0.43530128796460726
13,50,rpRF,0.5,0.21550537691750743,0.43530128796460726
13,51,rGG,0.5,,0.43530128796460726
13,52,rHb,0.5,,0.43530128796460726
13,53,rHi,0.5,,0.43530128796460726
13,54,rHR,0.5,,0.43530128796460726
13,55,rOG,0.5,,0.43530128796460726
13,56,rOB,0.5,,0.43530128796460726
13,57,rOE,0.5,,0.43530128796460726
13,58,rP,0.5,,0.43530128796460726
13,59,rPi,0.5,,0.43530128796460726
13,60,rPT,0.5,,0.43530128796460726
13,61,rPO,0.5,,0.43530128796460726
