condition,root_area_id,replicate,FCV,source_file
NULL-In,64,12,0.23815542865810338,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,13,0.39166270989255075,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,14,1.0473512911177474,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,15,0.901452413589665,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,16,0.6919957040124504,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,17,0.6434655189733802,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,18,0.3787173861579033,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,19,1.228524459590477,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,20,1.8879066767907708,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,21,0.8668409641285919,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,22,1.7527433010814482,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,23,0.9279177279687219,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,64,24,1.6305144371915399,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
Base,58,0,1.3448185293829718,tfigure5_compare_xy_scatter_data.pkl
Base,58,1,1.7696768679362977,tfigure5_compare_xy_scatter_data.pkl
Base,58,2,1.214204549317323,tfigure5_compare_xy_scatter_data.pkl
Base,58,3,1.004810239966218,tfigure5_compare_xy_scatter_data.pkl
Base,58,4,1.4286123306558132,tfigure5_compare_xy_scatter_data.pkl
Base,58,5,0.7406432247684106,tfigure5_compare_xy_scatter_data.pkl
Base,58,6,0.17601227167248804,tfigure5_compare_xy_scatter_data.pkl
Base,58,7,0.5591011666872413,tfigure5_compare_xy_scatter_data.pkl
Base,58,8,1.0716916779548056,tfigure5_compare_xy_scatter_data.pkl
Base,58,9,1.830748480401849,tfigure5_compare_xy_scatter_data.pkl
Base,58,10,0.37904781888126515,tfigure5_compare_xy_scatter_data.pkl
Base,58,11,0.7955250468322684,tfigure5_compare_xy_scatter_data.pkl
Base,58,12,0.7569366542133421,tfigure5_compare_xy_scatter_data.pkl
Base,58,13,0.8956060037985265,tfigure5_compare_xy_scatter_data.pkl
Base,58,14,1.3865156969151535,tfigure5_compare_xy_scatter_data.pkl
Base,58,15,1.3776350823890102,tfigure5_compare_xy_scatter_data.pkl
Base,58,16,0.41717500527977114,tfigure5_compare_xy_scatter_data.pkl
Base,58,17,1.263470807866696,tfigure5_compare_xy_scatter_data.pkl
Base,58,18,0.9017530645597842,tfigure5_compare_xy_scatter_data.pkl
Base,58,19,1.00512467034484,tfigure5_compare_xy_scatter_data.pkl
Base,58,20,0.41174147786791376,tfigure5_compare_xy_scatter_data.pkl
Base,58,21,-0.4254250700703963,tfigure5_compare_xy_scatter_data.pkl
Base,58,22,1.8379605145436617,tfigure5_compare_xy_scatter_data.pkl
Base,58,23,0.8703965233849555,tfigure5_compare_xy_scatter_data.pkl
Base,58,24,0.9898147929077757,tfigure5_compare_xy_scatter_data.pkl
Base,58,25,1.1744822934664247,tfigure5_compare_xy_scatter_data.pkl
Base,58,26,-0.26050478275374533,tfigure5_compare_xy_scatter_data.pkl
Base,58,27,0.04836625031229104,tfigure5_compare_xy_scatter_data.pkl
Base,58,28,0.49359064086690435,tfigure5_compare_xy_scatter_data.pkl
Base,58,29,0.5659988806704794,tfigure5_compare_xy_scatter_data.pkl
Base,58,30,1.6572954852758095,tfigure5_compare_xy_scatter_data.pkl
Base,58,31,-0.5732257501685963,tfigure5_compare_xy_scatter_data.pkl
Base,58,32,1.604887265855631,tfigure5_compare_xy_scatter_data.pkl
Base,58,33,1.064808920684491,tfigure5_compare_xy_scatter_data.pkl
Base,58,34,2.720117308788861,tfigure5_compare_xy_scatter_data.pkl
Base,58,35,0.02835641839559205,tfigure5_compare_xy_scatter_data.pkl
Base,58,36,1.4922490276733396,tfigure5_compare_xy_scatter_data.pkl
Base,58,37,1.6275910187854563,tfigure5_compare_xy_scatter_data.pkl
Base,58,38,0.8846442677069658,tfigure5_compare_xy_scatter_data.pkl
Base,58,39,-0.7099188595606754,tfigure5_compare_xy_scatter_data.pkl
Base,58,40,1.7057762406053343,tfigure5_compare_xy_scatter_data.pkl
Base,58,41,0.5508137293426232,tfigure5_compare_xy_scatter_data.pkl
Base,58,42,1.407316109374486,tfigure5_compare_xy_scatter_data.pkl
Base,58,43,0.691703520389601,tfigure5_compare_xy_scatter_data.pkl
