recording_id,node,FCV_raw,EdgeStdFCV,NetTE_raw,NetTE,n_rois
2017-10-30_1,AMMC_R,0.26747780496995965,-1.4534940641011818,-0.0006549829548307116,-0.5333562160725065,4
2017-10-30_1,ATL_R,0.27087777360287574,-0.9500235977468307,0.0002307319082061742,0.1878862596047877,1
2017-10-30_1,AVLP_R,0.2846825734463182,1.0942037953586496,0.0002144735145076568,0.17464696035508492,28
2017-10-30_1,CRE_R,0.2850744906773942,1.152239257566108,-0.001054637764624633,-0.8587973218520555,8
2017-10-30_1,EPA_R,0.26954035381463,-1.1480699438162376,-2.117602352403475e-05,-0.01724375221514078,1
2017-10-30_1,GA_R,0.2772017065819921,-0.013569815389843167,-0.0008025140672533239,-0.6534916108859938,1
2017-10-30_1,GOR_R,0.2768502271985508,-0.06561720411629965,-0.0011858263458520472,-0.9656249037903657,1
2017-10-30_1,IB_R,0.27657270500010206,-0.10671294521342538,-0.0008896106554008721,-0.7244148407877679,4
2017-10-30_1,ICL_R,0.273675453124396,-0.5357406541416293,-0.0004510884469954423,-0.36732379893106704,8
2017-10-30_1,IPS_R,0.2796013938693969,0.34177807399879545,0.0022025085035490407,1.793514766539316,11
2017-10-30_1,IVLP_R,0.27514679777379186,-0.3178625920831684,0.00220777663882684,1.7978046380188744,5
2017-10-30_1,LAL_R,0.28111923249093024,0.5665410059963762,0.0006564741715563057,0.5345705220391594,9
2017-10-30_1,LB_R,0.2720620810580083,-0.7746502660725586,0.0008129864468394963,0.6620193270779359,1
2017-10-30_1,LH_R,0.2773988297733747,0.01562036717061577,-2.2355525964803814e-06,-0.0018204227528302596,14
2017-10-30_1,LO_R,0.2666564279800122,-1.5751243203858958,2.0836960879604547e-05,0.016967651642276975,29
2017-10-30_1,MB_R,0.2918116262968696,2.1498804650147094,0.0027130907946053516,2.2092847293192026,16
2017-10-30_1,ME_R,0.2658652406250477,-1.6922840678968631,-0.0006726060004074023,-0.5477067588387475,24
2017-10-30_1,OTU_R,0.26875592440981577,-1.2642289678849827,-0.0006287820320314204,-0.5120206607900799,3
2017-10-30_1,PLP_R,0.2827236041150392,0.8041178241986788,-0.00028802435595733463,-0.2345398143526186,15
2017-10-30_1,PVLP_R,0.2802173319050064,0.43298674193515957,0.00026796282228638173,0.21820359734355751,17
2017-10-30_1,SCL_R,0.2777083540622651,0.061455007104329384,-0.000992168615050555,-0.8079283503889598,6
2017-10-30_1,SIP_R,0.2764396583366844,-0.12641461687865418,-0.0017246345914007741,-1.4043794162781158,6
2017-10-30_1,SLP_R,0.28666827606624723,1.3882484563646151,-0.0008174962541897103,-0.6656916879627284,22
2017-10-30_1,SMP_R,0.2815365272409756,0.6283343944348957,-0.0011538323383313675,-0.9395720078144155,21
2017-10-30_1,SPS_R,0.27988457637967645,0.3837119992513793,0.00018616174948588469,0.15159253466205425,12
2017-10-30_1,VES_R,0.2806704292227202,0.5000818073556885,0.0017666700445124926,1.438609116527879,6
2017-10-30_1,WED_R,0.26562511262468863,-1.727842441922749,-2.3132277405340105e-05,-0.018836740490812555,1
2017-10-30_1,AL_L,0.28550097923267664,1.2153940730970605,0.0004929780829955409,0.4014347595062806,22
2017-10-30_1,AMMC_L,0.27056191030674775,-0.9967969236728946,-0.00017641588330559213,-0.14365642232518683,4
2017-10-30_1,ATL_L,0.26704523526971297,-1.5175493811430838,0.0001402025380525172,0.11416769646895537,1
2017-10-30_1,AVLP_L,0.28629248241015237,1.3326005878944842,-1.4902752133044618e-05,-0.012135392880264361,34
2017-10-30_1,CRE_L,0.28054648481417965,0.4817280059218237,-0.00032374806725477874,-0.2636298285906167,10
2017-10-30_1,EPA_L,0.26917717862554014,-1.2018492581455495,7.326404547285533e-05,0.059659314459054626,1
2017-10-30_1,GA_L,0.2675679491035274,-1.4401454383147356,0.00018281904888243057,0.14887055520873801,1
2017-10-30_1,GOR_L,0.2729735794267704,-0.6396747535460485,-0.0003853445674578135,-0.3137881968798972,1
2017-10-30_1,IB_L,0.27058030167652963,-0.9940735128062962,0.0002237794908975217,0.1822248680205467,3
2017-10-30_1,ICL_L,0.27978632550245325,0.36916291944623275,-0.0007105770672667959,-0.5786268070491575,8
2017-10-30_1,IPS_L,0.27777872993316444,0.07187633046560021,-0.0001268318401601294,-0.10327986376806346,8
2017-10-30_1,IVLP_L,0.27404982514364373,-0.48030330295671175,0.00024744038475060527,0.2014920637869397,7
2017-10-30_1,LAL_L,0.2808951495062867,0.5333585925798738,-0.0024712308009652772,-2.012336808650746,5
2017-10-30_1,LB_L,0.26913203820429854,-1.2085336930294226,-0.00023514336786251234,-0.19147853542251356,1
2017-10-30_1,LH_L,0.28264453021556196,0.7924084888063327,-0.000846302083442223,-0.6891484328713372,11
2017-10-30_1,LO_L,0.2687480525446649,-1.265394640879794,-0.0005253308620305239,-0.42777980509603697,22
2017-10-30_1,MB_L,0.28494387964362294,1.1328982561676793,0.0045870291384915935,3.735243010946047,16
2017-10-30_1,OTU_L,0.28036686953823137,0.45513041149975747,-0.001287810693239646,-1.048671317777326,4
2017-10-30_1,PLP_L,0.27547095981654185,-0.2698603801634259,-0.0013373309331303868,-1.0889959209938398,13
2017-10-30_1,PVLP_L,0.2843968310475594,1.0518907994775946,-0.0010558203295420374,-0.8597602909567553,11
2017-10-30_1,SCL_L,0.2776100988868533,0.046905290819484385,-0.001157561740688255,-0.9426088806286027,8
2017-10-30_1,SIP_L,0.2806061790282317,0.49056757976273485,-0.0019526975326758097,-1.5900923214578517,7
2017-10-30_1,SLP_L,0.29381163806538524,2.4460440378371837,-0.0014763656595553202,-1.202212662042994,23
2017-10-30_1,SMP_L,0.2817671276503104,0.6624819140635476,-0.00014008991288040815,-0.114075985172978,22
2017-10-30_1,SPS_L,0.2792433723390992,0.2887619181793519,-9.292119394245534e-05,-0.07566623837851917,15
2017-10-30_1,VES_L,0.27931379102021403,0.29918958091650566,0.0021448492579515268,1.7465625262914248,6
2017-10-30_1,WED_L,0.26910466989352666,-1.2125864175323047,-0.0005527684683208422,-0.45012239853478336,1
2017-10-30_1,EB,0.28456481516124027,1.07676604074783,0.00036305505836902493,0.295637727256176,3
2017-10-30_1,FB,0.2795448512197626,0.3334051867007455,0.0007950197888285677,0.6473889788200115,13
2017-10-30_1,FLA,0.2769077920342088,-0.05709295057649979,-0.001454454015400851,-1.1843698899098238,6
2017-10-30_1,NO,0.2712485356986758,-0.8951208073293582,0.00023618167668360706,0.19232403599600092,1
2017-10-30_1,PB,0.2769628743927586,-0.04893630451851178,-0.0006872194763155962,-0.5596065925009466,1
2017-10-30_1,PRW,0.2788542446944986,0.23113954048982752,0.0009958123466006553,0.8108954609948347,7
2017-10-30_1,SAD,0.2792838608996195,0.2947575012708609,0.0018695221958540014,1.522362188038881,20
2017-10-30_1,SOG,0.2765816682755833,-0.10538565517818678,0.0017038727216230564,1.3874729117323668,71
2017-10-30_2,AL_R,0.2830018351789833,0.583151833896729,0.004090501040252909,1.5976711909852392,23
2017-10-30_2,AME_R,0.26318721696072755,-1.463798765528487,0.0004603371249434218,0.17979884503772298,1
2017-10-30_2,AMMC_R,0.26907570151059845,-0.8554884339189082,0.00014193241333538062,0.05543607631962036,4
2017-10-30_2,ATL_R,0.28387626142127526,0.6734845014806823,-0.0013992399261229553,-0.5465162573592063,1
2017-10-30_2,AVLP_R,0.2897575770372896,1.2810542458483942,-0.00011992662537881124,-0.046841037935039735,28
2017-10-30_2,CRE_R,0.28447162390353564,0.7349884667105236,-0.0021099284408541584,-0.8240975498651065,8
2017-10-30_2,EPA_R,0.2651530495011694,-1.2607182896543836,-0.0008219608516143946,-0.32104213146974697,1
2017-10-30_2,GA_R,0.27403417861300144,-0.34325259040168304,-0.001355157553537825,-0.5292985287688755,1
2017-10-30_2,GOR_R,0.2703827047352316,-0.7204683692048339,-0.0009915690275495701,-0.3872878294369651,1
